ID,year,age,sex,race,fam_income,has_partner,education,child_in_HH,n_child,age_youngest,region,partner_working,elder_in_HH,metropolitan
20050503051574,2005,18,male,black,75000,FALSE,Did not graduate from HS,TRUE,1,17,Midwest,"NA",TRUE,metropolitan
20050503051776,2005,55,male,white,35000,TRUE,Some college,FALSE,0,0,Northeast,employed,FALSE,metropolitan
20050503051832,2005,46,female,white,150000,TRUE,Bachelors,TRUE,3,9,Northeast,employed,FALSE,metropolitan
20050503051864,2005,42,male,white,150000,TRUE,Masters,TRUE,3,10,South,employed,FALSE,metropolitan
20050503051951,2005,16,male,black,20000,FALSE,Did not graduate from HS,TRUE,1,16,Midwest,"NA",TRUE,metropolitan
20050503051965,2005,30,female,white,50000,FALSE,Some college,TRUE,2,4,Midwest,"NA",FALSE,non-metropolitan
20050503052049,2005,51,female,white,75000,TRUE,Some college,FALSE,0,0,Northeast,employed,FALSE,non-metropolitan
20050503052076,2005,43,male,white,60000,TRUE,Bachelors,TRUE,1,14,Northeast,employed,FALSE,metropolitan
20050503052161,2005,50,female,black,20000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan
20050503052471,2005,37,male,white,75000,TRUE,Bachelors,TRUE,3,7,Midwest,employed,FALSE,metropolitan
20050503052486,2005,23,female,black,20000,FALSE,Some college,TRUE,1,2,Midwest,"NA",FALSE,metropolitan
20050503052508,2005,31,female,white,40000,TRUE,HS,TRUE,3,8,Midwest,employed,FALSE,metropolitan
20050504050011,2005,43,male,white,10000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan
20050504050027,2005,18,female,white,0,FALSE,Did not graduate from HS,TRUE,2,8,South,"NA",TRUE,metropolitan
20050504050076,2005,25,female,white,50000,FALSE,HS,TRUE,1,4,Midwest,"NA",FALSE,metropolitan
20050504050109,2005,47,female,white,20000,TRUE,HS,FALSE,0,0,Midwest,not employed,TRUE,metropolitan
20050504050115,2005,50,male,white,75000,TRUE,Masters,TRUE,1,11,Northeast,not employed,FALSE,metropolitan
20050504050510,2005,31,female,black,25000,FALSE,Bachelors,TRUE,1,5,South,"NA",TRUE,non-metropolitan
20050504050513,2005,70,female,white,100000,TRUE,Bachelors,FALSE,0,0,South,not employed,FALSE,non-metropolitan
20050504050535,2005,85,female,white,15000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan
20050504050558,2005,48,female,white,75000,FALSE,Masters,FALSE,0,0,West,"NA",FALSE,metropolitan
20050504050564,2005,29,female,white,10000,FALSE,Did not graduate from HS,TRUE,2,9,West,"NA",FALSE,metropolitan
20050504050595,2005,46,female,white,40000,TRUE,HS,FALSE,0,0,South,employed,FALSE,metropolitan
20050504050607,2005,55,female,white,150000,TRUE,Bachelors,TRUE,1,17,West,employed,FALSE,metropolitan
20050504050626,2005,27,female,white,150000,FALSE,Masters,FALSE,0,0,West,"NA",TRUE,metropolitan
20050504050630,2005,34,male,asian,60000,TRUE,Bachelors,TRUE,1,5,West,employed,TRUE,metropolitan
20050504050648,2005,54,female,white,50000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan
20050504050652,2005,27,male,white,75000,TRUE,HS,TRUE,1,3,West,not employed,TRUE,metropolitan
20050504050673,2005,47,male,white,20000,FALSE,Bachelors,FALSE,0,0,West,"NA",TRUE,metropolitan
20050504050729,2005,27,male,white,30000,FALSE,Did not graduate from HS,TRUE,3,5,West,"NA",FALSE,metropolitan
20050504050755,2005,60,female,white,25000,TRUE,Some college,FALSE,0,0,West,not employed,FALSE,metropolitan
20050504050765,2005,46,female,white,60000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan
20050504050794,2005,37,male,white,40000,FALSE,HS,TRUE,2,11,West,"NA",FALSE,metropolitan
20050504050795,2005,38,female,white,50000,TRUE,Some college,TRUE,2,3,West,employed,FALSE,metropolitan
20050504050811,2005,52,male,white,100000,TRUE,HS,FALSE,0,0,West,employed,FALSE,metropolitan
20050504050818,2005,76,female,white,30000,TRUE,Bachelors,FALSE,0,0,West,not employed,FALSE,metropolitan
20050504050825,2005,62,female,white,12500,FALSE,HS,FALSE,0,0,West,"NA",FALSE,metropolitan
20050504050832,2005,25,female,other,20000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan
20050504050843,2005,30,female,black,50000,FALSE,Some college,TRUE,1,7,Northeast,"NA",TRUE,metropolitan
20050504050848,2005,38,female,white,60000,FALSE,Some college,TRUE,1,7,Northeast,"NA",FALSE,metropolitan
20050504050861,2005,66,female,black,30000,FALSE,Did not graduate from HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan
20050504050882,2005,44,female,white,20000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan
20050504050884,2005,42,male,white,60000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan
20050504050916,2005,52,male,white,50000,TRUE,HS,TRUE,1,5,South,employed,FALSE,metropolitan
20050504050927,2005,30,female,white,15000,FALSE,Did not graduate from HS,TRUE,2,2,South,"NA",TRUE,metropolitan
20050504050931,2005,47,male,white,20000,FALSE,Did not graduate from HS,FALSE,0,0,South,"NA",FALSE,metropolitan
20050504050944,2005,63,male,white,25000,TRUE,Bachelors,FALSE,0,0,South,not employed,FALSE,non-metropolitan
20050504050951,2005,18,female,other,0,FALSE,Did not graduate from HS,TRUE,2,1,South,"NA",TRUE,metropolitan
20050504050959,2005,15,male,white,75000,FALSE,Did not graduate from HS,TRUE,1,15,South,"NA",TRUE,metropolitan
20050504050993,2005,31,female,white,40000,TRUE,Masters,FALSE,0,0,South,employed,FALSE,metropolitan
20050504051008,2005,36,male,white,60000,TRUE,Bachelors,TRUE,2,12,South,employed,FALSE,metropolitan
20050504051050,2005,85,female,black,5000,FALSE,Did not graduate from HS,FALSE,0,0,South,"NA",FALSE,metropolitan
20050504051058,2005,59,female,black,40000,TRUE,Did not graduate from HS,FALSE,0,0,South,employed,FALSE,non-metropolitan
20050504051078,2005,41,male,white,25000,FALSE,HS,TRUE,1,14,West,"NA",FALSE,non-metropolitan
20050504051085,2005,61,female,white,35000,TRUE,Some college,FALSE,0,0,Midwest,not employed,FALSE,non-metropolitan
20050504051091,2005,68,male,white,20000,TRUE,Did not graduate from HS,TRUE,1,6,Midwest,not employed,FALSE,metropolitan
20050504051154,2005,69,female,white,15000,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,metropolitan
20050504051164,2005,20,female,white,0,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,metropolitan
20050504051191,2005,23,male,white,20000,FALSE,HS,TRUE,1,15,Midwest,"NA",TRUE,metropolitan
20050504051210,2005,72,female,white,60000,TRUE,Some college,FALSE,0,0,Midwest,not employed,FALSE,metropolitan
20050504051243,2005,34,female,white,150000,TRUE,Doctoral,FALSE,0,0,Midwest,employed,FALSE,metropolitan
20050504051251,2005,32,male,white,60000,TRUE,Bachelors,TRUE,2,2,Midwest,employed,FALSE,metropolitan
20050504051253,2005,58,female,white,35000,FALSE,Masters,FALSE,0,0,Midwest,"NA",FALSE,metropolitan
20050504051276,2005,40,female,white,40000,TRUE,Some college,TRUE,2,11,South,employed,TRUE,metropolitan
20050504051309,2005,35,male,white,100000,TRUE,Masters,TRUE,3,2,South,not employed,FALSE,metropolitan
20050504051317,2005,44,female,white,100000,FALSE,Some college,FALSE,0,0,Northeast,"NA",FALSE,non-metropolitan
20050504051324,2005,36,female,white,60000,FALSE,Bachelors,TRUE,1,7,South,"NA",FALSE,metropolitan
20050504051339,2005,31,female,white,20000,TRUE,Some college,TRUE,2,1,South,employed,FALSE,metropolitan
20050504051364,2005,42,female,white,35000,TRUE,Some college,TRUE,2,3,Northeast,employed,FALSE,metropolitan
20050504051390,2005,41,male,white,7500,FALSE,Did not graduate from HS,TRUE,2,13,Northeast,"NA",FALSE,non-metropolitan
20050504051453,2005,45,male,white,75000,FALSE,Bachelors,TRUE,3,11,Midwest,"NA",FALSE,metropolitan
20050504051454,2005,51,male,white,150000,TRUE,Some college,FALSE,0,0,Midwest,employed,FALSE,metropolitan
20050504051477,2005,36,female,white,40000,TRUE,Bachelors,TRUE,3,1,Midwest,employed,FALSE,metropolitan
20050504051488,2005,52,male,asian,100000,TRUE,Bachelors,TRUE,1,17,Midwest,not employed,FALSE,metropolitan
20050504051494,2005,61,female,white,25000,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,metropolitan
20050504051495,2005,49,male,white,150000,TRUE,Doctoral,TRUE,3,12,Midwest,not employed,FALSE,metropolitan
20050504051504,2005,45,male,white,20000,TRUE,Masters,TRUE,6,2,Midwest,not employed,FALSE,non-metropolitan
20050504051505,2005,41,female,white,150000,TRUE,HS,TRUE,1,16,Midwest,employed,FALSE,metropolitan
20050504051506,2005,58,male,white,40000,TRUE,Masters,FALSE,0,0,Midwest,not employed,FALSE,metropolitan
20050504051509,2005,27,male,white,30000,TRUE,HS,TRUE,2,1,Midwest,employed,FALSE,metropolitan
20050504051528,2005,51,female,white,12500,FALSE,Bachelors,TRUE,1,16,South,"NA",FALSE,non-metropolitan
20050504051532,2005,85,female,white,5000,FALSE,Did not graduate from HS,FALSE,0,0,South,"NA",FALSE,non-metropolitan
20050504051533,2005,29,male,white,25000,TRUE,Some college,TRUE,1,0,South,not employed,FALSE,non-metropolitan
20050504051551,2005,34,male,white,75000,TRUE,Bachelors,TRUE,4,2,Midwest,not employed,FALSE,metropolitan
20050504051553,2005,46,female,black,0,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan
20050504051616,2005,22,female,white,30000,FALSE,Bachelors,FALSE,0,0,Northeast,"NA",FALSE,metropolitan
20050504051619,2005,29,female,white,50000,TRUE,Bachelors,TRUE,2,0,Northeast,employed,FALSE,metropolitan
20050504051648,2005,42,female,white,60000,FALSE,Some college,TRUE,3,6,Northeast,"NA",FALSE,metropolitan
20050504051704,2005,31,male,white,75000,TRUE,Masters,TRUE,1,9,Northeast,not employed,FALSE,metropolitan
20050504051761,2005,27,male,white,40000,TRUE,HS,TRUE,2,4,Northeast,not employed,FALSE,metropolitan
20050504051781,2005,38,male,white,12500,TRUE,Bachelors,TRUE,2,0,Northeast,not employed,FALSE,metropolitan
20050504051782,2005,43,male,white,100000,TRUE,Bachelors,TRUE,3,4,Northeast,employed,FALSE,non-metropolitan
20050504051816,2005,39,female,white,60000,TRUE,HS,TRUE,3,10,Northeast,employed,FALSE,metropolitan
20050504051817,2005,39,female,white,60000,FALSE,Some college,TRUE,1,8,Northeast,"NA",FALSE,non-metropolitan
20050504051831,2005,61,female,white,50000,TRUE,Some college,FALSE,0,0,South,employed,FALSE,non-metropolitan
20050504051864,2005,32,female,black,40000,TRUE,Bachelors,TRUE,3,3,South,employed,FALSE,metropolitan
20050504051915,2005,45,female,white,40000,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,metropolitan
20050504051940,2005,17,male,white,100000,FALSE,Did not graduate from HS,TRUE,2,16,Midwest,"NA",TRUE,metropolitan
20050504051966,2005,34,female,white,60000,TRUE,Some college,TRUE,2,5,Midwest,employed,FALSE,metropolitan
20050504051976,2005,55,female,white,7500,FALSE,Did not graduate from HS,TRUE,1,17,Midwest,"NA",TRUE,non-metropolitan
20050504051992,2005,33,female,white,50000,TRUE,Bachelors,TRUE,2,2,Midwest,employed,FALSE,non-metropolitan
20050504052002,2005,57,female,white,60000,TRUE,Bachelors,FALSE,0,0,South,employed,FALSE,non-metropolitan
20050504052011,2005,24,male,white,50000,TRUE,Some college,TRUE,1,0,South,employed,FALSE,metropolitan
20050504052012,2005,35,female,other,15000,FALSE,HS,TRUE,3,9,South,"NA",FALSE,non-metropolitan
20050504052083,2005,37,male,white,40000,TRUE,HS,TRUE,2,0,Northeast,not employed,FALSE,non-metropolitan
20050504052085,2005,38,male,white,100000,TRUE,Bachelors,TRUE,1,17,Northeast,employed,FALSE,metropolitan
20050504052088,2005,31,female,white,60000,FALSE,Some college,TRUE,1,7,Northeast,"NA",FALSE,metropolitan
20050504052092,2005,36,male,white,100000,TRUE,Bachelors,TRUE,1,1,Northeast,employed,FALSE,metropolitan
20050504052105,2005,16,male,white,60000,FALSE,Did not graduate from HS,TRUE,1,16,Northeast,"NA",TRUE,non-metropolitan
20050504052121,2005,26,female,black,60000,TRUE,HS,TRUE,3,4,Northeast,employed,FALSE,metropolitan
20050504052124,2005,29,female,white,15000,FALSE,Some college,TRUE,1,10,Northeast,"NA",FALSE,metropolitan
20050504052139,2005,37,male,white,75000,TRUE,Bachelors,TRUE,1,3,Northeast,employed,FALSE,metropolitan
20050504052145,2005,85,female,white,12500,FALSE,HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan
20050504052154,2005,66,female,black,10000,FALSE,Did not graduate from HS,FALSE,0,0,South,"NA",FALSE,non-metropolitan
20050504052168,2005,60,male,white,25000,TRUE,HS,FALSE,0,0,South,employed,FALSE,non-metropolitan
20050504052176,2005,29,female,white,40000,TRUE,HS,TRUE,1,2,South,employed,FALSE,metropolitan
20050504052187,2005,29,female,white,60000,TRUE,Some college,TRUE,3,3,Midwest,employed,FALSE,non-metropolitan
20050504052246,2005,65,female,white,10000,TRUE,HS,FALSE,0,0,South,not employed,FALSE,non-metropolitan
20050504052247,2005,65,female,black,5000,FALSE,Some college,TRUE,1,6,South,"NA",FALSE,metropolitan
20050504052258,2005,15,female,white,150000,FALSE,Did not graduate from HS,TRUE,2,14,South,"NA",TRUE,metropolitan
20050504052262,2005,59,female,black,25000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan
20050504052276,2005,18,female,black,40000,FALSE,Did not graduate from HS,TRUE,2,5,South,"NA",TRUE,metropolitan
20050504052303,2005,54,female,white,40000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan
20050504052334,2005,23,male,white,10000,TRUE,Some college,TRUE,1,1,South,not employed,FALSE,metropolitan
20050504052336,2005,39,male,other,100000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan
20050504052341,2005,45,female,white,100000,TRUE,Bachelors,TRUE,1,5,South,employed,FALSE,metropolitan
20050504052356,2005,23,female,white,0,FALSE,Bachelors,TRUE,1,5,South,"NA",FALSE,metropolitan
20050504052360,2005,55,male,white,35000,TRUE,Some college,TRUE,4,8,West,employed,FALSE,metropolitan
20050504052389,2005,31,female,white,75000,TRUE,Some college,TRUE,3,0,South,employed,FALSE,metropolitan
20050504052399,2005,39,female,white,50000,FALSE,Masters,TRUE,2,12,South,"NA",FALSE,metropolitan
20050504052405,2005,85,male,white,20000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,non-metropolitan
20050504052436,2005,56,male,white,100000,TRUE,Some college,FALSE,0,0,West,employed,FALSE,metropolitan
20050504052458,2005,34,female,white,25000,FALSE,Some college,TRUE,3,1,West,"NA",FALSE,metropolitan
20050504052472,2005,33,male,white,75000,TRUE,HS,TRUE,1,0,South,employed,FALSE,non-metropolitan
20050504052477,2005,37,male,white,50000,TRUE,Some college,TRUE,1,2,South,employed,FALSE,non-metropolitan
20050504052489,2005,85,female,white,25000,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,metropolitan
20050504052492,2005,31,male,white,100000,TRUE,Some college,FALSE,0,0,Midwest,not employed,FALSE,metropolitan
20050505050039,2005,25,male,white,10000,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,metropolitan
20050505050508,2005,30,female,white,15000,FALSE,Some college,TRUE,1,12,South,"NA",FALSE,non-metropolitan
20050505050550,2005,54,male,black,75000,TRUE,Some college,FALSE,0,0,South,not employed,FALSE,metropolitan
20050505050569,2005,76,male,white,150000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan
20050505050678,2005,42,male,white,100000,TRUE,Some college,TRUE,2,8,West,employed,FALSE,metropolitan
20050505050698,2005,17,female,white,100000,FALSE,Did not graduate from HS,TRUE,1,17,West,"NA",TRUE,metropolitan
20050505050727,2005,32,female,white,100000,TRUE,Bachelors,FALSE,0,0,West,employed,FALSE,metropolitan
20050505050728,2005,38,male,white,40000,TRUE,HS,TRUE,3,2,West,employed,FALSE,metropolitan
20050505050819,2005,35,male,white,60000,TRUE,Bachelors,FALSE,0,0,West,not employed,FALSE,non-metropolitan
20050505050830,2005,38,female,white,100000,TRUE,Some college,TRUE,3,6,Northeast,employed,FALSE,metropolitan
20050505050839,2005,69,male,black,5000,FALSE,Did not graduate from HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan
20050505050897,2005,46,female,white,40000,FALSE,Bachelors,TRUE,2,14,South,"NA",FALSE,metropolitan
20050505050982,2005,68,female,white,15000,FALSE,Masters,FALSE,0,0,South,"NA",FALSE,metropolitan
20050505051002,2005,18,male,white,75000,FALSE,Did not graduate from HS,FALSE,0,0,South,"NA",TRUE,metropolitan
20050505051072,2005,35,male,white,40000,TRUE,Bachelors,TRUE,5,4,West,not employed,FALSE,non-metropolitan
20050505051083,2005,64,male,white,15000,TRUE,HS,TRUE,3,8,Midwest,not employed,FALSE,metropolitan
20050505051116,2005,39,female,white,75000,TRUE,Masters,FALSE,0,0,Midwest,employed,FALSE,metropolitan
20050505051178,2005,66,female,white,50000,TRUE,Some college,FALSE,0,0,Midwest,not employed,FALSE,metropolitan
20050505051429,2005,69,female,other,30000,TRUE,Did not graduate from HS,TRUE,3,5,Midwest,not employed,FALSE,metropolitan
20050505051516,2005,37,female,white,150000,TRUE,Some college,TRUE,3,5,Midwest,employed,FALSE,metropolitan
20050505051621,2005,71,female,white,100000,TRUE,HS,FALSE,0,0,Midwest,not employed,FALSE,non-metropolitan
20050505051996,2005,32,female,white,35000,FALSE,Bachelors,FALSE,0,0,Midwest,"NA",FALSE,metropolitan
20050505052002,2005,27,male,white,35000,TRUE,Some college,TRUE,1,1,Midwest,not employed,FALSE,non-metropolitan
20050505052044,2005,75,female,white,40000,FALSE,HS,FALSE,0,0,West,"NA",FALSE,non-metropolitan
20050505052053,2005,27,male,white,20000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan
20050505052375,2005,61,male,white,20000,TRUE,Some college,TRUE,2,15,West,employed,FALSE,metropolitan
20050505052420,2005,70,female,white,12500,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan
20050505052466,2005,33,male,white,75000,TRUE,Bachelors,TRUE,2,0,West,not employed,FALSE,metropolitan
20050604050785,2005,17,female,asian,60000,FALSE,Did not graduate from HS,TRUE,3,13,West,"NA",TRUE,metropolitan
20050604050816,2005,43,male,white,35000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan
20050604050874,2005,46,female,white,60000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan
20050604050917,2005,61,female,white,12500,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan
20050604050952,2005,44,female,white,150000,TRUE,Masters,TRUE,2,7,South,employed,FALSE,metropolitan
20050604050975,2005,38,male,white,15000,TRUE,Some college,TRUE,1,3,South,not employed,FALSE,metropolitan
20050604051039,2005,57,female,black,15000,TRUE,Some college,FALSE,0,0,South,not employed,FALSE,metropolitan
20050604051094,2005,18,female,black,0,FALSE,Did not graduate from HS,FALSE,0,0,Midwest,"NA",TRUE,metropolitan
20050604051147,2005,33,female,white,75000,TRUE,HS,TRUE,1,0,Midwest,employed,FALSE,metropolitan
20050604051181,2005,56,female,white,50000,FALSE,Masters,FALSE,0,0,Midwest,"NA",FALSE,metropolitan
20050604051245,2005,42,male,black,40000,TRUE,Bachelors,TRUE,3,11,Midwest,not employed,FALSE,metropolitan
20050604051297,2005,15,male,white,25000,FALSE,Did not graduate from HS,TRUE,4,4,South,"NA",TRUE,metropolitan
20050604051358,2005,37,female,black,75000,FALSE,Some college,TRUE,3,11,Northeast,"NA",FALSE,metropolitan
20050604051392,2005,34,female,white,30000,FALSE,Some college,TRUE,4,1,Northeast,"NA",FALSE,metropolitan
20050604051411,2005,36,female,white,60000,TRUE,Some college,TRUE,3,6,Midwest,employed,FALSE,metropolitan
20050604051582,2005,29,male,white,20000,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,metropolitan
20050604051591,2005,56,female,asian,50000,TRUE,Bachelors,FALSE,0,0,West,not employed,FALSE,metropolitan
20050604051745,2005,48,female,black,50000,TRUE,Did not graduate from HS,FALSE,0,0,Northeast,employed,FALSE,metropolitan
20050604051780,2005,42,male,white,75000,TRUE,HS,TRUE,1,16,Northeast,employed,FALSE,metropolitan
20050604051824,2005,29,male,white,150000,FALSE,Bachelors,FALSE,0,0,Northeast,"NA",TRUE,metropolitan
20050604051927,2005,63,female,black,7500,FALSE,Did not graduate from HS,TRUE,6,6,Midwest,"NA",FALSE,metropolitan
20050604051943,2005,55,female,black,100000,TRUE,Masters,TRUE,1,14,Midwest,employed,FALSE,metropolitan
20050604051981,2005,61,female,white,7500,FALSE,Did not graduate from HS,TRUE,1,13,Midwest,"NA",FALSE,metropolitan
20050604052026,2005,36,female,white,30000,TRUE,HS,TRUE,3,4,West,not employed,FALSE,metropolitan
20050604052046,2005,32,male,white,75000,TRUE,Bachelors,TRUE,2,0,Northeast,employed,FALSE,non-metropolitan
20050604052091,2005,39,male,white,100000,TRUE,Doctoral,TRUE,2,0,Northeast,employed,FALSE,metropolitan
20050604052211,2005,67,female,white,10000,FALSE,Did not graduate from HS,FALSE,0,0,South,"NA",FALSE,non-metropolitan
20050604052248,2005,56,male,white,10000,FALSE,Did not graduate from HS,FALSE,0,0,South,"NA",TRUE,non-metropolitan
20050604052327,2005,15,female,white,50000,FALSE,Did not graduate from HS,TRUE,2,8,South,"NA",TRUE,non-metropolitan
20050604052446,2005,47,female,white,75000,TRUE,Bachelors,TRUE,3,10,West,employed,FALSE,metropolitan
20050604052514,2005,22,male,white,75000,FALSE,Some college,TRUE,1,12,Midwest,"NA",TRUE,metropolitan
20050604052532,2005,80,female,white,20000,FALSE,Doctoral,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan
20050605050003,2005,46,male,white,60000,TRUE,Some college,TRUE,2,4,West,employed,FALSE,metropolitan
20050605050022,2005,85,female,white,10000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan
20050605050104,2005,47,female,white,7500,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan
20050605050121,2005,46,male,white,30000,TRUE,Did not graduate from HS,TRUE,1,11,South,employed,FALSE,metropolitan
20050605050511,2005,31,female,white,30000,TRUE,Bachelors,TRUE,1,2,South,employed,FALSE,non-metropolitan
20050605050529,2005,80,female,black,0,FALSE,Did not graduate from HS,FALSE,0,0,South,"NA",FALSE,metropolitan
20050605050558,2005,48,male,white,60000,TRUE,Bachelors,TRUE,1,11,West,employed,FALSE,metropolitan
20050605050561,2005,43,female,white,60000,TRUE,HS,TRUE,1,13,West,employed,FALSE,metropolitan
20050605050566,2005,43,female,other,60000,TRUE,HS,FALSE,0,0,West,employed,FALSE,metropolitan
20050605050568,2005,35,male,white,35000,TRUE,HS,TRUE,2,2,West,employed,FALSE,metropolitan
20050605050574,2005,37,male,white,35000,FALSE,Bachelors,FALSE,0,0,West,"NA",FALSE,metropolitan
20050605050587,2005,60,female,white,60000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan
20050605050645,2005,57,female,black,40000,TRUE,HS,FALSE,0,0,West,not employed,FALSE,metropolitan
20050605050652,2005,31,female,white,15000,TRUE,Did not graduate from HS,TRUE,2,2,West,employed,FALSE,metropolitan
20050605050662,2005,17,male,white,35000,FALSE,Did not graduate from HS,TRUE,2,11,West,"NA",TRUE,metropolitan
20050605050679,2005,19,female,white,100000,FALSE,HS,TRUE,2,1,West,"NA",TRUE,metropolitan
20050605050681,2005,37,male,white,7500,FALSE,HS,FALSE,0,0,West,"NA",TRUE,metropolitan
20050605050697,2005,47,female,asian,150000,TRUE,Bachelors,FALSE,0,0,West,not employed,FALSE,metropolitan
20050605050713,2005,47,female,white,75000,TRUE,Bachelors,TRUE,2,13,West,employed,FALSE,non-metropolitan
20050605050751,2005,33,female,white,75000,TRUE,Bachelors,TRUE,2,1,West,employed,FALSE,metropolitan
20050605050773,2005,18,female,white,150000,FALSE,Did not graduate from HS,FALSE,0,0,West,"NA",TRUE,metropolitan
20050605050790,2005,64,male,white,12500,TRUE,Did not graduate from HS,TRUE,2,12,West,not employed,FALSE,metropolitan
20050605050797,2005,17,female,white,25000,FALSE,Did not graduate from HS,TRUE,3,14,West,"NA",TRUE,metropolitan
20050605050850,2005,42,male,white,100000,TRUE,Masters,TRUE,4,4,Northeast,not employed,FALSE,metropolitan
20050605050866,2005,57,female,white,30000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan
20050605050876,2005,37,male,white,50000,TRUE,Bachelors,TRUE,1,3,South,employed,FALSE,metropolitan
20050605050891,2005,51,female,black,100000,TRUE,Some college,FALSE,0,0,South,employed,FALSE,metropolitan
20050605050899,2005,56,female,white,15000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan
20050605050900,2005,64,female,white,20000,FALSE,Did not graduate from HS,FALSE,0,0,South,"NA",FALSE,non-metropolitan
20050605050904,2005,28,male,white,60000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan
20050605050932,2005,32,male,white,15000,FALSE,HS,TRUE,6,4,South,"NA",FALSE,metropolitan
20050605050939,2005,49,female,white,75000,TRUE,HS,FALSE,0,0,South,employed,FALSE,metropolitan
