ID,year,age,sex,race,fam_income,has_partner,education,child_in_HH,n_child,age_youngest,region,partner_working,elder_in_HH,metropolitan
20080504080857,2008,53,male,white,100000,TRUE,Bachelors,TRUE,1,17,Midwest,not employed,FALSE,metropolitan
20080504080880,2008,15,female,white,12500,FALSE,Did not graduate from HS,TRUE,5,14,West,"NA",TRUE,metropolitan
20080504080895,2008,25,male,white,10000,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,metropolitan
20080504080902,2008,58,male,other,150000,TRUE,Masters,FALSE,0,0,Midwest,employed,TRUE,metropolitan
20080504080929,2008,33,male,black,20000,TRUE,Some college,TRUE,3,7,South,not employed,FALSE,metropolitan
20080504080943,2008,73,female,white,7500,TRUE,HS,FALSE,0,0,Midwest,not employed,FALSE,non-metropolitan
20080504080972,2008,40,male,white,40000,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan
20080504080975,2008,69,female,asian,20000,TRUE,Did not graduate from HS,FALSE,0,0,Midwest,not employed,FALSE,non-metropolitan
20080504080993,2008,51,female,black,15000,FALSE,HS,FALSE,0,0,Northeast,"NA",TRUE,metropolitan
20080504080997,2008,30,female,white,30000,TRUE,Did not graduate from HS,TRUE,4,1,Midwest,employed,FALSE,metropolitan
20080504081001,2008,38,female,white,60000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan
20080504081014,2008,37,female,white,100000,TRUE,HS,TRUE,1,14,West,employed,FALSE,metropolitan
20080504081025,2008,28,male,white,75000,FALSE,Masters,TRUE,1,5,South,"NA",FALSE,metropolitan
20080504081029,2008,80,female,white,20000,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan
20080504081031,2008,60,male,other,7500,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan
20080504081055,2008,33,male,black,150000,TRUE,Some college,TRUE,2,0,Midwest,employed,FALSE,metropolitan
20080504081065,2008,58,male,white,35000,TRUE,HS,FALSE,0,0,Midwest,employed,FALSE,metropolitan
20080504081073,2008,85,female,white,5000,FALSE,Did not graduate from HS,FALSE,0,0,Midwest,"NA",FALSE,metropolitan
20080504081078,2008,27,female,white,150000,FALSE,HS,TRUE,3,1,South,"NA",FALSE,non-metropolitan
20080504081093,2008,36,female,black,60000,TRUE,Some college,TRUE,2,5,Midwest,employed,FALSE,metropolitan
20080504081138,2008,35,female,white,150000,TRUE,Doctoral,TRUE,1,1,Northeast,employed,FALSE,metropolitan
20080504081201,2008,45,male,white,30000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,non-metropolitan
20080504081229,2008,70,male,black,35000,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,metropolitan
20080504081233,2008,62,male,white,75000,TRUE,Bachelors,FALSE,0,0,Northeast,not employed,FALSE,metropolitan
20080504081246,2008,34,male,white,60000,TRUE,Some college,TRUE,2,6,West,employed,FALSE,metropolitan
20080504081258,2008,33,female,white,25000,TRUE,Some college,TRUE,1,10,Midwest,employed,FALSE,metropolitan
20080504081275,2008,76,male,white,20000,TRUE,HS,FALSE,0,0,South,not employed,FALSE,non-metropolitan
20080504081276,2008,45,female,white,75000,TRUE,Bachelors,FALSE,0,0,Midwest,employed,FALSE,metropolitan
20080504081279,2008,26,male,black,40000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan
20080504081302,2008,26,male,white,50000,FALSE,Masters,FALSE,0,0,South,"NA",FALSE,non-metropolitan
20080504081326,2008,17,female,white,60000,FALSE,Did not graduate from HS,TRUE,2,14,West,"NA",TRUE,metropolitan
20080504081338,2008,80,female,white,20000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan
20080504081377,2008,16,female,white,20000,FALSE,Did not graduate from HS,TRUE,2,13,Northeast,"NA",TRUE,metropolitan
20080504081390,2008,37,male,white,20000,TRUE,Bachelors,TRUE,1,11,West,employed,FALSE,metropolitan
20080504081393,2008,23,female,black,0,FALSE,HS,TRUE,4,3,South,"NA",FALSE,metropolitan
20080504081415,2008,24,male,white,100000,FALSE,Some college,FALSE,0,0,South,"NA",TRUE,metropolitan
20080504081421,2008,27,male,white,60000,TRUE,HS,TRUE,1,8,West,employed,FALSE,metropolitan
20080504081425,2008,24,male,white,25000,TRUE,Bachelors,TRUE,1,0,South,not employed,FALSE,metropolitan
20080504081426,2008,80,female,white,20000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan
20080504081430,2008,17,female,asian,100000,FALSE,Did not graduate from HS,TRUE,1,17,West,"NA",TRUE,metropolitan
20080504081432,2008,59,male,white,50000,TRUE,Bachelors,FALSE,0,0,Midwest,not employed,FALSE,metropolitan
20080504081446,2008,27,male,white,0,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan
20080504081454,2008,73,female,white,50000,FALSE,Some college,FALSE,0,0,Northeast,"NA",FALSE,metropolitan
20080504081490,2008,47,female,white,75000,FALSE,Bachelors,TRUE,1,9,West,"NA",FALSE,metropolitan
20080504081493,2008,69,female,black,25000,FALSE,HS,FALSE,0,0,West,"NA",FALSE,metropolitan
20080504081515,2008,38,male,other,75000,TRUE,Some college,TRUE,1,7,West,employed,FALSE,metropolitan
20080504081532,2008,18,male,white,35000,FALSE,Some college,TRUE,2,10,South,"NA",TRUE,non-metropolitan
20080504081551,2008,37,female,black,12500,TRUE,HS,TRUE,2,7,South,not employed,FALSE,metropolitan
20080504081584,2008,41,female,black,10000,FALSE,HS,TRUE,2,14,South,"NA",FALSE,non-metropolitan
20080504081599,2008,55,female,white,60000,FALSE,Bachelors,FALSE,0,0,Midwest,"NA",FALSE,metropolitan
20080504081600,2008,56,female,white,75000,TRUE,Bachelors,FALSE,0,0,South,employed,FALSE,metropolitan
20080504081602,2008,37,female,white,100000,TRUE,Some college,TRUE,2,3,West,employed,FALSE,metropolitan
20080504081605,2008,55,male,white,75000,TRUE,HS,FALSE,0,0,Midwest,employed,FALSE,metropolitan
20080504081642,2008,80,female,white,35000,FALSE,Did not graduate from HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan
20080504081651,2008,48,male,white,40000,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan
20080504081679,2008,24,female,white,20000,TRUE,Some college,FALSE,0,0,Midwest,not employed,FALSE,metropolitan
20080504081680,2008,37,female,white,30000,TRUE,Bachelors,TRUE,4,1,South,employed,FALSE,metropolitan
20080504081684,2008,53,male,white,40000,FALSE,Bachelors,FALSE,0,0,Midwest,"NA",FALSE,metropolitan
20080504081688,2008,37,female,black,30000,FALSE,Bachelors,TRUE,1,12,South,"NA",TRUE,metropolitan
20080504081710,2008,58,male,other,40000,FALSE,HS,FALSE,0,0,West,"NA",FALSE,metropolitan
20080504081737,2008,39,female,white,150000,TRUE,Some college,FALSE,0,0,West,employed,FALSE,metropolitan
20080504081761,2008,46,female,white,10000,FALSE,Bachelors,TRUE,2,9,West,"NA",FALSE,non-metropolitan
20080504081767,2008,37,male,white,50000,TRUE,Masters,TRUE,3,2,Midwest,not employed,FALSE,metropolitan
20080504081768,2008,29,female,asian,150000,TRUE,HS,TRUE,3,7,Northeast,employed,FALSE,metropolitan
20080504081773,2008,40,female,black,7500,FALSE,HS,TRUE,2,8,South,"NA",FALSE,metropolitan
20080504081782,2008,44,male,white,30000,TRUE,Doctoral,TRUE,1,10,South,employed,FALSE,metropolitan
20080504081802,2008,52,female,white,75000,FALSE,Bachelors,FALSE,0,0,West,"NA",FALSE,metropolitan
20080504081805,2008,56,female,white,7500,FALSE,Some college,FALSE,0,0,Northeast,"NA",FALSE,metropolitan
20080504081806,2008,62,female,white,60000,TRUE,Some college,FALSE,0,0,West,employed,FALSE,metropolitan
20080504081817,2008,38,male,white,150000,TRUE,Masters,TRUE,1,2,Midwest,employed,FALSE,metropolitan
20080504081829,2008,41,male,asian,75000,TRUE,Masters,TRUE,1,10,Northeast,employed,FALSE,metropolitan
20080504081861,2008,36,male,white,50000,FALSE,HS,TRUE,1,14,Midwest,"NA",FALSE,metropolitan
20080504081863,2008,16,male,black,15000,FALSE,Did not graduate from HS,TRUE,1,16,South,"NA",TRUE,metropolitan
20080504081926,2008,32,female,white,50000,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,metropolitan
20080504081946,2008,80,female,white,5000,FALSE,Did not graduate from HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan
20080504081947,2008,51,female,white,100000,TRUE,Bachelors,TRUE,1,9,West,employed,FALSE,metropolitan
20080504081958,2008,54,male,white,150000,TRUE,Some college,FALSE,0,0,South,employed,FALSE,non-metropolitan
20080504082003,2008,51,male,white,100000,TRUE,Some college,TRUE,2,9,South,employed,FALSE,metropolitan
20080504082007,2008,50,female,black,20000,TRUE,Did not graduate from HS,FALSE,0,0,South,employed,FALSE,non-metropolitan
20080504082024,2008,61,male,white,60000,TRUE,Masters,FALSE,0,0,Midwest,not employed,FALSE,metropolitan
20080504082030,2008,44,female,white,100000,TRUE,Masters,TRUE,4,4,Midwest,employed,FALSE,metropolitan
20080504082043,2008,31,male,white,0,FALSE,Some college,TRUE,3,1,West,"NA",FALSE,metropolitan
20080504082072,2008,36,female,white,40000,TRUE,Did not graduate from HS,TRUE,3,2,Midwest,employed,FALSE,metropolitan
20080504082075,2008,68,male,white,30000,FALSE,Did not graduate from HS,FALSE,0,0,West,"NA",FALSE,metropolitan
20080504082076,2008,21,female,black,5000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan
20080504082077,2008,15,male,white,25000,FALSE,Did not graduate from HS,TRUE,1,15,Midwest,"NA",TRUE,metropolitan
20080504082117,2008,36,male,white,20000,FALSE,HS,TRUE,1,1,West,"NA",FALSE,metropolitan
20080504082153,2008,41,male,white,100000,TRUE,Some college,TRUE,3,6,South,employed,FALSE,metropolitan
20080504082159,2008,24,male,white,40000,TRUE,Bachelors,FALSE,0,0,Midwest,employed,FALSE,metropolitan
20080504082175,2008,60,female,white,40000,TRUE,Did not graduate from HS,FALSE,0,0,Midwest,not employed,FALSE,non-metropolitan
20080504082224,2008,69,female,black,5000,FALSE,Did not graduate from HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan
20080504082228,2008,48,male,white,75000,FALSE,Some college,TRUE,1,13,South,"NA",FALSE,metropolitan
20080504082242,2008,37,female,black,10000,FALSE,Some college,TRUE,1,13,Midwest,"NA",FALSE,metropolitan
20080504082246,2008,47,male,white,60000,TRUE,Masters,TRUE,3,7,Midwest,employed,FALSE,metropolitan
20080504082248,2008,60,female,white,100000,FALSE,Bachelors,FALSE,0,0,Northeast,"NA",FALSE,metropolitan
20080504082301,2008,39,male,white,75000,TRUE,HS,TRUE,1,17,Midwest,employed,FALSE,metropolitan
20080504082303,2008,21,female,white,20000,TRUE,Did not graduate from HS,TRUE,2,0,South,employed,FALSE,metropolitan
20080504082304,2008,18,female,white,150000,FALSE,Did not graduate from HS,TRUE,2,12,South,"NA",TRUE,non-metropolitan
20080504082308,2008,35,female,white,5000,FALSE,Did not graduate from HS,TRUE,2,13,Northeast,"NA",FALSE,metropolitan
20080504082327,2008,59,female,asian,60000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan
20080504082328,2008,29,female,white,15000,TRUE,Did not graduate from HS,TRUE,2,3,West,employed,FALSE,metropolitan
20080504082333,2008,23,male,white,25000,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan
20080504082352,2008,60,female,white,40000,TRUE,HS,TRUE,1,6,Midwest,not employed,FALSE,metropolitan
20080504082366,2008,22,female,white,40000,TRUE,Some college,TRUE,3,3,South,employed,FALSE,metropolitan
20080504082368,2008,74,female,black,12500,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan
20080504082376,2008,43,female,black,20000,FALSE,Did not graduate from HS,FALSE,0,0,South,"NA",FALSE,metropolitan
20080504082417,2008,51,male,white,75000,TRUE,Bachelors,TRUE,2,9,Midwest,employed,FALSE,metropolitan
20080504082418,2008,48,female,white,100000,TRUE,HS,TRUE,1,16,West,employed,FALSE,metropolitan
20080504082457,2008,46,female,black,0,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,metropolitan
20080504082465,2008,40,female,white,50000,TRUE,Masters,TRUE,3,0,Northeast,employed,FALSE,non-metropolitan
20080504082482,2008,38,male,white,40000,TRUE,Did not graduate from HS,FALSE,0,0,South,employed,FALSE,non-metropolitan
20080505080727,2008,55,male,white,75000,TRUE,Some college,FALSE,0,0,West,employed,FALSE,metropolitan
20080505080759,2008,68,female,white,60000,TRUE,HS,FALSE,0,0,South,employed,FALSE,metropolitan
20080505080799,2008,51,male,white,60000,TRUE,Some college,FALSE,0,0,Midwest,employed,FALSE,metropolitan
20080505080803,2008,52,female,white,100000,TRUE,Bachelors,TRUE,1,12,South,employed,FALSE,metropolitan
20080505080875,2008,52,female,white,100000,TRUE,Masters,TRUE,1,12,Midwest,employed,FALSE,metropolitan
20080505081080,2008,35,female,white,75000,TRUE,Some college,TRUE,2,11,Midwest,employed,FALSE,metropolitan
20080505081314,2008,42,female,white,35000,TRUE,HS,TRUE,1,13,Northeast,employed,FALSE,metropolitan
20080505081318,2008,28,female,white,30000,TRUE,HS,TRUE,2,3,West,employed,FALSE,metropolitan
20080505081503,2008,80,female,white,7500,FALSE,Did not graduate from HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan
20080505081557,2008,53,male,white,100000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan
20080505081675,2008,58,female,asian,150000,TRUE,Masters,FALSE,0,0,West,not employed,FALSE,metropolitan
20080505081701,2008,53,female,white,100000,TRUE,Bachelors,FALSE,0,0,South,employed,FALSE,metropolitan
20080505082021,2008,46,female,white,60000,FALSE,Some college,TRUE,1,14,South,"NA",FALSE,metropolitan
20080505082066,2008,72,female,white,15000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan
20080505082329,2008,41,male,white,12500,FALSE,HS,FALSE,0,0,West,"NA",FALSE,metropolitan
20080505082380,2008,30,female,white,20000,FALSE,Bachelors,FALSE,0,0,Northeast,"NA",FALSE,metropolitan
20080505082436,2008,57,female,white,40000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan
20080604080511,2008,18,female,white,40000,FALSE,HS,TRUE,2,12,Midwest,"NA",TRUE,metropolitan
20080604080644,2008,76,male,white,10000,FALSE,HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan
20080604080866,2008,39,male,white,150000,TRUE,HS,TRUE,2,8,South,not employed,FALSE,metropolitan
20080604080944,2008,38,male,white,25000,TRUE,Did not graduate from HS,TRUE,4,6,South,not employed,FALSE,metropolitan
20080604080954,2008,43,female,black,40000,TRUE,HS,TRUE,1,17,South,not employed,FALSE,metropolitan
20080604080959,2008,24,female,white,50000,TRUE,HS,FALSE,0,0,West,employed,FALSE,metropolitan
20080604081003,2008,58,female,black,25000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,non-metropolitan
20080604081042,2008,39,male,white,50000,FALSE,Bachelors,TRUE,1,9,South,"NA",FALSE,non-metropolitan
20080604081053,2008,80,female,white,10000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,non-metropolitan
20080604081072,2008,25,female,white,50000,TRUE,Some college,FALSE,0,0,South,employed,FALSE,metropolitan
20080604081298,2008,65,male,white,60000,FALSE,Doctoral,FALSE,0,0,Midwest,"NA",FALSE,metropolitan
20080604081329,2008,22,male,white,7500,TRUE,HS,TRUE,2,1,Northeast,not employed,FALSE,metropolitan
20080604081392,2008,16,female,white,75000,FALSE,Did not graduate from HS,TRUE,3,7,South,"NA",TRUE,metropolitan
20080604081456,2008,44,male,white,150000,TRUE,Bachelors,TRUE,3,6,Northeast,employed,FALSE,metropolitan
20080604081585,2008,45,male,asian,15000,TRUE,HS,TRUE,1,1,South,not employed,FALSE,metropolitan
20080604081653,2008,28,male,white,7500,FALSE,HS,TRUE,2,5,South,"NA",TRUE,metropolitan
20080604081687,2008,25,female,black,50000,FALSE,HS,FALSE,0,0,South,"NA",TRUE,non-metropolitan
20080604081735,2008,25,female,white,60000,TRUE,Some college,TRUE,1,0,Northeast,employed,FALSE,metropolitan
20080604081750,2008,38,female,white,60000,TRUE,Bachelors,TRUE,1,0,South,employed,FALSE,metropolitan
20080604081831,2008,57,male,white,60000,TRUE,HS,TRUE,1,12,South,employed,FALSE,metropolitan
20080604081909,2008,16,male,white,75000,FALSE,Did not graduate from HS,TRUE,2,14,Midwest,"NA",TRUE,non-metropolitan
20080604082023,2008,21,female,white,25000,FALSE,Did not graduate from HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan
20080604082031,2008,27,male,white,150000,TRUE,Bachelors,FALSE,0,0,West,employed,FALSE,metropolitan
20080604082033,2008,43,male,white,75000,TRUE,Some college,TRUE,3,1,Midwest,employed,FALSE,metropolitan
20080604082173,2008,22,male,black,25000,FALSE,Some college,FALSE,0,0,South,"NA",TRUE,metropolitan
20080604082205,2008,25,female,white,10000,TRUE,Did not graduate from HS,TRUE,4,4,South,employed,FALSE,metropolitan
20080604082237,2008,38,female,white,30000,TRUE,Did not graduate from HS,TRUE,3,3,South,employed,TRUE,metropolitan
20080604082240,2008,45,male,white,75000,TRUE,Some college,TRUE,2,12,South,employed,FALSE,non-metropolitan
20080604082263,2008,34,female,white,75000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan
20080604082501,2008,44,male,black,20000,TRUE,Some college,TRUE,3,9,South,employed,FALSE,metropolitan
20080605080034,2008,37,female,white,150000,TRUE,Masters,TRUE,1,5,Midwest,employed,FALSE,metropolitan
20080605080038,2008,62,male,black,0,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,metropolitan
20080605080089,2008,33,female,black,50000,TRUE,Some college,TRUE,2,8,South,employed,FALSE,non-metropolitan
20080605080139,2008,56,male,white,40000,TRUE,Did not graduate from HS,FALSE,0,0,South,employed,FALSE,metropolitan
20080605080500,2008,29,male,black,75000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan
20080605080510,2008,72,male,white,12500,TRUE,Did not graduate from HS,FALSE,0,0,West,not employed,FALSE,metropolitan
20080605080527,2008,73,female,white,75000,TRUE,Some college,FALSE,0,0,Midwest,not employed,FALSE,metropolitan
20080605080572,2008,16,male,white,30000,FALSE,Did not graduate from HS,TRUE,1,16,Northeast,"NA",TRUE,non-metropolitan
20080605080604,2008,70,male,white,50000,FALSE,Bachelors,FALSE,0,0,Midwest,"NA",FALSE,metropolitan
20080605080614,2008,54,male,white,150000,TRUE,HS,FALSE,0,0,South,employed,FALSE,metropolitan
20080605080619,2008,43,female,white,10000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,non-metropolitan
20080605080622,2008,77,female,black,60000,FALSE,Bachelors,FALSE,0,0,Midwest,"NA",FALSE,metropolitan
20080605080645,2008,48,female,white,60000,TRUE,HS,FALSE,0,0,Northeast,employed,FALSE,non-metropolitan
20080605080648,2008,37,female,white,100000,TRUE,Bachelors,TRUE,2,8,Midwest,employed,FALSE,metropolitan
20080605080662,2008,85,male,white,50000,TRUE,Doctoral,FALSE,0,0,Midwest,not employed,FALSE,metropolitan
20080605080671,2008,38,male,white,75000,TRUE,Masters,TRUE,2,3,South,not employed,FALSE,metropolitan
20080605080679,2008,53,female,white,30000,FALSE,Some college,TRUE,2,0,South,"NA",FALSE,metropolitan
20080605080687,2008,38,male,other,25000,FALSE,Bachelors,FALSE,0,0,West,"NA",FALSE,metropolitan
20080605080728,2008,45,male,white,40000,FALSE,Some college,TRUE,1,6,Midwest,"NA",FALSE,non-metropolitan
20080605080761,2008,76,male,white,60000,TRUE,HS,TRUE,3,11,West,not employed,FALSE,metropolitan
20080605080766,2008,48,female,white,35000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,non-metropolitan
20080605080807,2008,34,male,white,20000,TRUE,Did not graduate from HS,FALSE,0,0,South,employed,FALSE,metropolitan
20080605080834,2008,39,male,white,60000,TRUE,Bachelors,TRUE,3,1,Midwest,not employed,FALSE,metropolitan
20080605080846,2008,51,male,black,60000,TRUE,HS,FALSE,0,0,South,not employed,FALSE,metropolitan
20080605080854,2008,24,male,white,75000,FALSE,HS,FALSE,0,0,Midwest,"NA",TRUE,non-metropolitan
20080605080900,2008,48,female,white,20000,FALSE,Some college,TRUE,1,9,Northeast,"NA",FALSE,metropolitan
20080605080916,2008,73,male,white,5000,FALSE,Did not graduate from HS,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan
20080605080934,2008,85,female,black,10000,FALSE,HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan
20080605080981,2008,45,male,white,25000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan
20080605081026,2008,60,female,white,12500,TRUE,HS,FALSE,0,0,South,not employed,FALSE,metropolitan
20080605081054,2008,59,male,black,10000,FALSE,Masters,FALSE,0,0,West,"NA",FALSE,metropolitan
20080605081106,2008,40,female,white,35000,TRUE,HS,FALSE,0,0,West,employed,FALSE,metropolitan
20080605081126,2008,57,female,black,5000,TRUE,Some college,FALSE,0,0,Northeast,employed,FALSE,metropolitan
20080605081132,2008,36,male,asian,12500,FALSE,Masters,FALSE,0,0,South,"NA",FALSE,metropolitan
20080605081140,2008,30,female,white,7500,FALSE,Some college,TRUE,1,6,West,"NA",FALSE,non-metropolitan
20080605081165,2008,40,female,white,100000,TRUE,Masters,TRUE,2,3,South,employed,FALSE,non-metropolitan
20080605081183,2008,42,female,white,75000,TRUE,Masters,FALSE,0,0,West,employed,FALSE,non-metropolitan
20080605081243,2008,19,female,other,150000,FALSE,Some college,FALSE,0,0,West,"NA",TRUE,metropolitan
20080605081248,2008,52,female,white,50000,FALSE,Bachelors,TRUE,1,17,Northeast,"NA",FALSE,non-metropolitan
20080605081293,2008,16,male,white,75000,FALSE,Did not graduate from HS,TRUE,4,10,West,"NA",TRUE,metropolitan
20080605081308,2008,23,male,other,100000,FALSE,Some college,FALSE,0,0,West,"NA",TRUE,metropolitan
20080605081374,2008,18,female,white,75000,FALSE,Did not graduate from HS,TRUE,4,0,West,"NA",TRUE,non-metropolitan
20080605081386,2008,33,male,white,25000,TRUE,HS,TRUE,2,7,Midwest,not employed,FALSE,metropolitan
20080605081395,2008,70,male,white,20000,TRUE,Did not graduate from HS,TRUE,1,17,South,employed,FALSE,metropolitan
20080605081407,2008,55,male,white,60000,TRUE,Some college,TRUE,1,9,Midwest,not employed,FALSE,non-metropolitan
20080605081410,2008,58,male,white,60000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan
