ID,pair_id,cluster,time
20170502170524,1,Cluster 1  |  n = 1381,t1
20170503172424,82,Cluster 3  |  n = 1359,t1
20170503172458,83,Cluster 3  |  n = 1359,t1
20170503172465,84,Cluster 1  |  n = 1381,t1
20170503172483,85,Cluster 3  |  n = 1359,t1
20170504170001,86,Cluster 3  |  n = 1359,t1
20170504170017,87,Cluster 3  |  n = 1359,t1
20170504170021,88,Cluster 2  |  n = 333,t1
20170504170023,89,Cluster 3  |  n = 1359,t1
20170504170027,90,Cluster 3  |  n = 1359,t1
20170504170028,91,Cluster 1  |  n = 1381,t1
20170504170038,92,Cluster 1  |  n = 1381,t1
20170504170047,93,Cluster 2  |  n = 333,t1
20170504170089,94,Cluster 1  |  n = 1381,t1
20170504170093,95,Cluster 3  |  n = 1359,t1
20170504170094,96,Cluster 3  |  n = 1359,t1
20170504170095,97,Cluster 1  |  n = 1381,t1
20170504170099,98,Cluster 3  |  n = 1359,t1
20170504170103,99,Cluster 1  |  n = 1381,t1
20170504170115,100,Cluster 1  |  n = 1381,t1
20170504170125,101,Cluster 1  |  n = 1381,t1
20170504170145,102,Cluster 2  |  n = 333,t1
20170504170159,103,Cluster 1  |  n = 1381,t1
20170504170161,104,Cluster 2  |  n = 333,t1
20170504170162,105,Cluster 1  |  n = 1381,t1
20170504170507,106,Cluster 2  |  n = 333,t1
20170504170509,107,Cluster 1  |  n = 1381,t1
20170504170511,108,Cluster 3  |  n = 1359,t1
20170504170520,109,Cluster 1  |  n = 1381,t1
20170504170524,110,Cluster 3  |  n = 1359,t1
20170504170526,111,Cluster 1  |  n = 1381,t1
20170504170527,112,Cluster 1  |  n = 1381,t1
20170504170529,113,Cluster 3  |  n = 1359,t1
20170504170534,114,Cluster 3  |  n = 1359,t1
20170504170543,116,Cluster 1  |  n = 1381,t1
20170504170546,117,Cluster 1  |  n = 1381,t1
20170504170551,118,Cluster 1  |  n = 1381,t1
20170504170552,119,Cluster 3  |  n = 1359,t1
20170504170553,120,Cluster 1  |  n = 1381,t1
20170504170566,121,Cluster 3  |  n = 1359,t1
20170504170570,122,Cluster 1  |  n = 1381,t1
20170504170578,123,Cluster 3  |  n = 1359,t1
20170504170587,124,Cluster 3  |  n = 1359,t1
20170504170592,125,Cluster 3  |  n = 1359,t1
20170504170606,126,Cluster 3  |  n = 1359,t1
20170504170618,127,Cluster 3  |  n = 1359,t1
20170504170626,128,Cluster 3  |  n = 1359,t1
20170504170633,129,Cluster 3  |  n = 1359,t1
20170504170640,130,Cluster 3  |  n = 1359,t1
20170504170644,131,Cluster 3  |  n = 1359,t1
20170504170653,132,Cluster 1  |  n = 1381,t1
20170504170661,133,Cluster 1  |  n = 1381,t1
20170504170664,134,Cluster 3  |  n = 1359,t1
20170504170665,135,Cluster 3  |  n = 1359,t1
20170504170669,136,Cluster 3  |  n = 1359,t1
20170504170681,137,Cluster 1  |  n = 1381,t1
20170504170683,138,Cluster 3  |  n = 1359,t1
20170504170692,139,Cluster 2  |  n = 333,t1
20170504170694,140,Cluster 1  |  n = 1381,t1
20170504170697,141,Cluster 1  |  n = 1381,t1
20170504170698,142,Cluster 1  |  n = 1381,t1
20170504170705,143,Cluster 1  |  n = 1381,t1
20170504170707,144,Cluster 1  |  n = 1381,t1
20170504170715,145,Cluster 1  |  n = 1381,t1
20170504170716,146,Cluster 2  |  n = 333,t1
20170504170719,147,Cluster 1  |  n = 1381,t1
20170504170733,148,Cluster 1  |  n = 1381,t1
20170504170736,149,Cluster 3  |  n = 1359,t1
20170504170753,150,Cluster 3  |  n = 1359,t1
20170504170754,151,Cluster 3  |  n = 1359,t1
20170504170768,152,Cluster 1  |  n = 1381,t1
20170504170773,153,Cluster 1  |  n = 1381,t1
20170504170782,154,Cluster 1  |  n = 1381,t1
20170504170784,155,Cluster 2  |  n = 333,t1
20170504170787,156,Cluster 1  |  n = 1381,t1
20170504170789,157,Cluster 1  |  n = 1381,t1
20170504170802,158,Cluster 3  |  n = 1359,t1
20170504170826,159,Cluster 3  |  n = 1359,t1
20170504170857,160,Cluster 1  |  n = 1381,t1
20170504170859,161,Cluster 1  |  n = 1381,t1
20170504170864,162,Cluster 3  |  n = 1359,t1
20170504170874,163,Cluster 1  |  n = 1381,t1
20170504170876,164,Cluster 1  |  n = 1381,t1
20170504170886,165,Cluster 1  |  n = 1381,t1
20170504170894,166,Cluster 1  |  n = 1381,t1
20170504170913,167,Cluster 3  |  n = 1359,t1
20170504170930,168,Cluster 2  |  n = 333,t1
20170504170939,169,Cluster 1  |  n = 1381,t1
20170504170940,170,Cluster 3  |  n = 1359,t1
20170504170945,171,Cluster 3  |  n = 1359,t1
20170504170953,172,Cluster 2  |  n = 333,t1
20170504170955,173,Cluster 2  |  n = 333,t1
20170504170958,174,Cluster 1  |  n = 1381,t1
20170504170966,175,Cluster 2  |  n = 333,t1
20170504170967,176,Cluster 3  |  n = 1359,t1
20170504170969,177,Cluster 1  |  n = 1381,t1
20170504170992,178,Cluster 3  |  n = 1359,t1
20170504171002,179,Cluster 1  |  n = 1381,t1
20170504171007,180,Cluster 3  |  n = 1359,t1
20170504171011,181,Cluster 3  |  n = 1359,t1
20170504171018,182,Cluster 3  |  n = 1359,t1
20170504171034,183,Cluster 1  |  n = 1381,t1
20170504171036,184,Cluster 3  |  n = 1359,t1
20170504171046,185,Cluster 3  |  n = 1359,t1
20170504171065,186,Cluster 3  |  n = 1359,t1
20170504171071,187,Cluster 2  |  n = 333,t1
20170504171087,188,Cluster 3  |  n = 1359,t1
20170504171090,189,Cluster 1  |  n = 1381,t1
20170504171093,190,Cluster 1  |  n = 1381,t1
20170504171099,191,Cluster 3  |  n = 1359,t1
20170504171109,192,Cluster 1  |  n = 1381,t1
20170504171114,193,Cluster 2  |  n = 333,t1
20170504171128,194,Cluster 2  |  n = 333,t1
20170504171131,195,Cluster 3  |  n = 1359,t1
20170504171142,196,Cluster 3  |  n = 1359,t1
20170504171183,197,Cluster 3  |  n = 1359,t1
20170504171188,198,Cluster 1  |  n = 1381,t1
20170504171195,199,Cluster 1  |  n = 1381,t1
20170504171200,200,Cluster 2  |  n = 333,t1
20170504171212,201,Cluster 1  |  n = 1381,t1
20170504171218,202,Cluster 2  |  n = 333,t1
20170504171229,203,Cluster 3  |  n = 1359,t1
20170504171232,204,Cluster 3  |  n = 1359,t1
20170504171237,205,Cluster 1  |  n = 1381,t1
20170504171243,206,Cluster 3  |  n = 1359,t1
20170504171246,207,Cluster 3  |  n = 1359,t1
20170504171251,208,Cluster 1  |  n = 1381,t1
20170504171258,209,Cluster 1  |  n = 1381,t1
20170504171264,210,Cluster 1  |  n = 1381,t1
20170504171282,211,Cluster 1  |  n = 1381,t1
20170504171300,212,Cluster 3  |  n = 1359,t1
20170504171303,213,Cluster 1  |  n = 1381,t1
20170504171320,214,Cluster 3  |  n = 1359,t1
20170504171339,215,Cluster 3  |  n = 1359,t1
20170504171359,216,Cluster 1  |  n = 1381,t1
20170504171364,217,Cluster 3  |  n = 1359,t1
20170504171368,218,Cluster 1  |  n = 1381,t1
20170504171372,219,Cluster 3  |  n = 1359,t1
20170504171392,220,Cluster 1  |  n = 1381,t1
20170504171399,221,Cluster 3  |  n = 1359,t1
20170504171401,222,Cluster 1  |  n = 1381,t1
20170504171403,223,Cluster 1  |  n = 1381,t1
20170504171404,224,Cluster 1  |  n = 1381,t1
20170504171409,225,Cluster 1  |  n = 1381,t1
20170504171419,226,Cluster 1  |  n = 1381,t1
20170504171425,227,Cluster 3  |  n = 1359,t1
20170504171426,228,Cluster 2  |  n = 333,t1
20170504171443,229,Cluster 1  |  n = 1381,t1
20170504171446,230,Cluster 3  |  n = 1359,t1
20170504171447,231,Cluster 3  |  n = 1359,t1
20170504171454,232,Cluster 3  |  n = 1359,t1
20170504171456,233,Cluster 1  |  n = 1381,t1
20170504171466,234,Cluster 2  |  n = 333,t1
20170504171498,235,Cluster 1  |  n = 1381,t1
20170504171501,236,Cluster 3  |  n = 1359,t1
20170504171519,237,Cluster 1  |  n = 1381,t1
20170504171520,238,Cluster 1  |  n = 1381,t1
20170504171521,239,Cluster 3  |  n = 1359,t1
20170504171532,240,Cluster 1  |  n = 1381,t1
20170504171534,241,Cluster 2  |  n = 333,t1
20170504171547,242,Cluster 3  |  n = 1359,t1
20170504171556,243,Cluster 1  |  n = 1381,t1
20170504171562,244,Cluster 2  |  n = 333,t1
20170504171570,245,Cluster 1  |  n = 1381,t1
20170504171577,246,Cluster 1  |  n = 1381,t1
20170504171594,247,Cluster 3  |  n = 1359,t1
20170504171619,248,Cluster 3  |  n = 1359,t1
20170504171641,249,Cluster 1  |  n = 1381,t1
20170504171644,250,Cluster 3  |  n = 1359,t1
20170504171645,251,Cluster 1  |  n = 1381,t1
20170504171655,252,Cluster 1  |  n = 1381,t1
20170504171666,253,Cluster 3  |  n = 1359,t1
20170504171674,254,Cluster 1  |  n = 1381,t1
20170504171684,255,Cluster 3  |  n = 1359,t1
20170504171691,256,Cluster 3  |  n = 1359,t1
20170504171697,257,Cluster 3  |  n = 1359,t1
20170504171702,258,Cluster 1  |  n = 1381,t1
20170504171706,259,Cluster 3  |  n = 1359,t1
20170504171731,260,Cluster 3  |  n = 1359,t1
20170504171733,261,Cluster 1  |  n = 1381,t1
20170504171743,262,Cluster 1  |  n = 1381,t1
20170504171745,263,Cluster 2  |  n = 333,t1
20170504171747,264,Cluster 1  |  n = 1381,t1
20170504171764,265,Cluster 1  |  n = 1381,t1
20170504171770,266,Cluster 3  |  n = 1359,t1
20170504171771,267,Cluster 1  |  n = 1381,t1
20170504171774,268,Cluster 1  |  n = 1381,t1
20170504171781,269,Cluster 1  |  n = 1381,t1
20170504171782,270,Cluster 1  |  n = 1381,t1
20170504171787,271,Cluster 1  |  n = 1381,t1
20170504171792,272,Cluster 3  |  n = 1359,t1
20170504171844,273,Cluster 2  |  n = 333,t1
20170504171846,274,Cluster 3  |  n = 1359,t1
20170504171848,275,Cluster 3  |  n = 1359,t1
20170504171882,276,Cluster 2  |  n = 333,t1
20170504171888,277,Cluster 1  |  n = 1381,t1
20170504171889,278,Cluster 1  |  n = 1381,t1
20170504171893,279,Cluster 3  |  n = 1359,t1
20170504171899,280,Cluster 3  |  n = 1359,t1
20170504171906,281,Cluster 3  |  n = 1359,t1
20170504171913,282,Cluster 1  |  n = 1381,t1
20170504171920,283,Cluster 1  |  n = 1381,t1
20170504171923,284,Cluster 1  |  n = 1381,t1
20170504171925,285,Cluster 1  |  n = 1381,t1
20170504171927,286,Cluster 3  |  n = 1359,t1
20170504171935,287,Cluster 1  |  n = 1381,t1
20170504171942,288,Cluster 1  |  n = 1381,t1
20170504171944,289,Cluster 3  |  n = 1359,t1
20170504171953,290,Cluster 1  |  n = 1381,t1
20170504171961,291,Cluster 1  |  n = 1381,t1
20170504171962,292,Cluster 3  |  n = 1359,t1
20170504171972,293,Cluster 1  |  n = 1381,t1
20170504171973,294,Cluster 1  |  n = 1381,t1
20170504171974,295,Cluster 3  |  n = 1359,t1
20170504171979,296,Cluster 1  |  n = 1381,t1
20170504171987,297,Cluster 3  |  n = 1359,t1
20170504172005,298,Cluster 2  |  n = 333,t1
20170504172008,299,Cluster 1  |  n = 1381,t1
20170504172009,300,Cluster 3  |  n = 1359,t1
20170504172022,301,Cluster 1  |  n = 1381,t1
20170504172023,302,Cluster 3  |  n = 1359,t1
20170504172025,303,Cluster 3  |  n = 1359,t1
20170504172035,304,Cluster 1  |  n = 1381,t1
20170504172039,305,Cluster 3  |  n = 1359,t1
20170504172043,306,Cluster 3  |  n = 1359,t1
20170504172045,307,Cluster 1  |  n = 1381,t1
20170504172047,308,Cluster 3  |  n = 1359,t1
20170504172049,309,Cluster 1  |  n = 1381,t1
20170504172062,310,Cluster 3  |  n = 1359,t1
20170504172072,311,Cluster 1  |  n = 1381,t1
20170504172077,312,Cluster 3  |  n = 1359,t1
20170504172087,313,Cluster 3  |  n = 1359,t1
20170504172103,314,Cluster 2  |  n = 333,t1
20170504172112,315,Cluster 1  |  n = 1381,t1
20170504172125,316,Cluster 2  |  n = 333,t1
20170504172134,317,Cluster 3  |  n = 1359,t1
20170504172143,318,Cluster 3  |  n = 1359,t1
20170504172151,319,Cluster 1  |  n = 1381,t1
20170504172159,320,Cluster 1  |  n = 1381,t1
20170504172166,321,Cluster 3  |  n = 1359,t1
20170504172170,322,Cluster 1  |  n = 1381,t1
20170504172174,323,Cluster 2  |  n = 333,t1
20170504172186,324,Cluster 2  |  n = 333,t1
20170504172188,325,Cluster 2  |  n = 333,t1
20170504172197,326,Cluster 1  |  n = 1381,t1
20170504172207,327,Cluster 1  |  n = 1381,t1
20170504172213,328,Cluster 1  |  n = 1381,t1
20170504172229,329,Cluster 3  |  n = 1359,t1
20170504172231,330,Cluster 3  |  n = 1359,t1
20170504172235,331,Cluster 1  |  n = 1381,t1
20170504172243,332,Cluster 1  |  n = 1381,t1
20170504172245,333,Cluster 1  |  n = 1381,t1
20170504172248,334,Cluster 3  |  n = 1359,t1
20170504172270,335,Cluster 3  |  n = 1359,t1
20170504172295,336,Cluster 2  |  n = 333,t1
20170504172300,337,Cluster 1  |  n = 1381,t1
20170504172303,338,Cluster 1  |  n = 1381,t1
20170504172307,339,Cluster 3  |  n = 1359,t1
20170504172309,340,Cluster 3  |  n = 1359,t1
20170504172314,341,Cluster 1  |  n = 1381,t1
20170504172320,342,Cluster 1  |  n = 1381,t1
20170504172329,343,Cluster 1  |  n = 1381,t1
20170504172330,344,Cluster 3  |  n = 1359,t1
20170504172331,345,Cluster 1  |  n = 1381,t1
20170504172340,346,Cluster 1  |  n = 1381,t1
20170504172345,347,Cluster 1  |  n = 1381,t1
20170504172346,348,Cluster 1  |  n = 1381,t1
20170504172370,349,Cluster 3  |  n = 1359,t1
20170504172371,350,Cluster 3  |  n = 1359,t1
20170504172383,351,Cluster 2  |  n = 333,t1
20170504172406,352,Cluster 3  |  n = 1359,t1
20170504172407,353,Cluster 3  |  n = 1359,t1
20170504172408,354,Cluster 1  |  n = 1381,t1
20170504172424,355,Cluster 3  |  n = 1359,t1
20170504172428,356,Cluster 1  |  n = 1381,t1
20170504172430,357,Cluster 1  |  n = 1381,t1
20170504172445,358,Cluster 2  |  n = 333,t1
20170504172447,359,Cluster 3  |  n = 1359,t1
20170504172454,360,Cluster 3  |  n = 1359,t1
20170504172456,361,Cluster 1  |  n = 1381,t1
20170504172457,362,Cluster 2  |  n = 333,t1
20170504172471,363,Cluster 3  |  n = 1359,t1
20170504172472,364,Cluster 3  |  n = 1359,t1
20170504172479,365,Cluster 1  |  n = 1381,t1
20170504172483,366,Cluster 1  |  n = 1381,t1
20170504172484,367,Cluster 3  |  n = 1359,t1
20170504172501,368,Cluster 3  |  n = 1359,t1
20170504172512,369,Cluster 1  |  n = 1381,t1
20170504172514,370,Cluster 2  |  n = 333,t1
20170504172520,371,Cluster 3  |  n = 1359,t1
20170504172521,372,Cluster 1  |  n = 1381,t1
20170505170008,373,Cluster 3  |  n = 1359,t1
20170505170061,374,Cluster 3  |  n = 1359,t1
20170505170103,375,Cluster 3  |  n = 1359,t1
20170505170500,376,Cluster 1  |  n = 1381,t1
20170505170514,377,Cluster 3  |  n = 1359,t1
20170505170606,378,Cluster 1  |  n = 1381,t1
20170505170614,379,Cluster 3  |  n = 1359,t1
20170505170627,380,Cluster 3  |  n = 1359,t1
20170505170649,381,Cluster 1  |  n = 1381,t1
20170505170663,382,Cluster 1  |  n = 1381,t1
20170505170802,383,Cluster 1  |  n = 1381,t1
20170505170837,384,Cluster 1  |  n = 1381,t1
20170505170865,385,Cluster 1  |  n = 1381,t1
20170505170872,386,Cluster 2  |  n = 333,t1
20170505170906,387,Cluster 3  |  n = 1359,t1
20170505170977,388,Cluster 3  |  n = 1359,t1
20170505170988,389,Cluster 1  |  n = 1381,t1
20170505171035,390,Cluster 3  |  n = 1359,t1
20170505171038,391,Cluster 3  |  n = 1359,t1
20170505171058,392,Cluster 3  |  n = 1359,t1
20170505171078,393,Cluster 1  |  n = 1381,t1
20170505171097,394,Cluster 1  |  n = 1381,t1
20170505171100,395,Cluster 1  |  n = 1381,t1
20170505171118,396,Cluster 2  |  n = 333,t1
20170505171125,397,Cluster 2  |  n = 333,t1
20170505171147,398,Cluster 1  |  n = 1381,t1
20170505171167,399,Cluster 1  |  n = 1381,t1
20170505171239,400,Cluster 1  |  n = 1381,t1
20170505171335,401,Cluster 3  |  n = 1359,t1
20170505171351,402,Cluster 3  |  n = 1359,t1
20170505171356,403,Cluster 3  |  n = 1359,t1
20170505171397,404,Cluster 1  |  n = 1381,t1
20170505171431,405,Cluster 2  |  n = 333,t1
20170505171450,406,Cluster 3  |  n = 1359,t1
20170505171523,407,Cluster 1  |  n = 1381,t1
20170505171536,408,Cluster 1  |  n = 1381,t1
20170505171546,409,Cluster 3  |  n = 1359,t1
20170505171555,410,Cluster 3  |  n = 1359,t1
20170505171565,411,Cluster 3  |  n = 1359,t1
20170505171652,412,Cluster 1  |  n = 1381,t1
20170505171660,413,Cluster 3  |  n = 1359,t1
20170505171696,414,Cluster 1  |  n = 1381,t1
20170505171707,415,Cluster 3  |  n = 1359,t1
20170505171773,416,Cluster 2  |  n = 333,t1
20170505171776,417,Cluster 3  |  n = 1359,t1
20170505171838,418,Cluster 1  |  n = 1381,t1
20170505171867,419,Cluster 1  |  n = 1381,t1
20170505171880,420,Cluster 1  |  n = 1381,t1
20170505171906,421,Cluster 3  |  n = 1359,t1
20170505171920,422,Cluster 1  |  n = 1381,t1
20170505171927,423,Cluster 1  |  n = 1381,t1
20170505171934,424,Cluster 1  |  n = 1381,t1
20170505171946,425,Cluster 1  |  n = 1381,t1
20170505171978,426,Cluster 1  |  n = 1381,t1
20170505172021,427,Cluster 1  |  n = 1381,t1
20170505172042,428,Cluster 3  |  n = 1359,t1
20170505172043,429,Cluster 3  |  n = 1359,t1
20170505172063,430,Cluster 1  |  n = 1381,t1
20170505172181,431,Cluster 3  |  n = 1359,t1
20170505172197,432,Cluster 1  |  n = 1381,t1
20170505172213,433,Cluster 2  |  n = 333,t1
20170505172228,434,Cluster 3  |  n = 1359,t1
20170505172233,435,Cluster 3  |  n = 1359,t1
20170505172350,436,Cluster 3  |  n = 1359,t1
20170505172352,437,Cluster 1  |  n = 1381,t1
20170505172354,438,Cluster 3  |  n = 1359,t1
20170505172367,439,Cluster 3  |  n = 1359,t1
20170505172439,440,Cluster 3  |  n = 1359,t1
20170505172463,441,Cluster 1  |  n = 1381,t1
20170505172513,442,Cluster 3  |  n = 1359,t1
20170505172520,443,Cluster 1  |  n = 1381,t1
20170505172526,444,Cluster 3  |  n = 1359,t1
20170603170642,445,Cluster 3  |  n = 1359,t1
20170603171322,446,Cluster 2  |  n = 333,t1
20170603171351,447,Cluster 1  |  n = 1381,t1
20170603171966,448,Cluster 3  |  n = 1359,t1
20170603172394,449,Cluster 1  |  n = 1381,t1
20170604170051,450,Cluster 1  |  n = 1381,t1
20170604170130,451,Cluster 3  |  n = 1359,t1
20170604170505,452,Cluster 1  |  n = 1381,t1
20170604170541,453,Cluster 3  |  n = 1359,t1
20170604170542,454,Cluster 1  |  n = 1381,t1
20170604170548,455,Cluster 1  |  n = 1381,t1
20170604170571,456,Cluster 1  |  n = 1381,t1
20170604170590,457,Cluster 1  |  n = 1381,t1
20170604170630,458,Cluster 1  |  n = 1381,t1
20170604170639,459,Cluster 1  |  n = 1381,t1
20170604170662,460,Cluster 1  |  n = 1381,t1
20170604170682,461,Cluster 1  |  n = 1381,t1
20170604170690,462,Cluster 1  |  n = 1381,t1
20170604170807,463,Cluster 1  |  n = 1381,t1
20170604170854,464,Cluster 3  |  n = 1359,t1
20170604170868,465,Cluster 2  |  n = 333,t1
20170604170895,466,Cluster 3  |  n = 1359,t1
20170604170943,467,Cluster 2  |  n = 333,t1
20170604170972,468,Cluster 1  |  n = 1381,t1
20170604170994,469,Cluster 1  |  n = 1381,t1
20170604171031,470,Cluster 3  |  n = 1359,t1
20170604171056,471,Cluster 1  |  n = 1381,t1
20170604171083,472,Cluster 1  |  n = 1381,t1
20170604171129,473,Cluster 1  |  n = 1381,t1
20170604171182,474,Cluster 2  |  n = 333,t1
20170604171197,475,Cluster 1  |  n = 1381,t1
20170604171247,476,Cluster 3  |  n = 1359,t1
20170604171252,477,Cluster 3  |  n = 1359,t1
20170604171281,478,Cluster 1  |  n = 1381,t1
20170604171288,479,Cluster 3  |  n = 1359,t1
20170604171294,480,Cluster 1  |  n = 1381,t1
20170604171381,481,Cluster 1  |  n = 1381,t1
20170604171395,482,Cluster 1  |  n = 1381,t1
20170604171467,483,Cluster 3  |  n = 1359,t1
20170604171468,484,Cluster 1  |  n = 1381,t1
20170604171609,485,Cluster 2  |  n = 333,t1
20170604171622,486,Cluster 1  |  n = 1381,t1
20170604171631,487,Cluster 1  |  n = 1381,t1
20170604171654,488,Cluster 3  |  n = 1359,t1
20170604171725,489,Cluster 1  |  n = 1381,t1
20170604171780,490,Cluster 3  |  n = 1359,t1
20170604171817,491,Cluster 1  |  n = 1381,t1
20170604171821,492,Cluster 3  |  n = 1359,t1
20170604171832,493,Cluster 3  |  n = 1359,t1
20170604171872,494,Cluster 3  |  n = 1359,t1
20170604171877,495,Cluster 2  |  n = 333,t1
20170604171909,496,Cluster 1  |  n = 1381,t1
20170604171912,497,Cluster 1  |  n = 1381,t1
20170604172028,498,Cluster 1  |  n = 1381,t1
20170604172076,499,Cluster 1  |  n = 1381,t1
20170604172126,500,Cluster 1  |  n = 1381,t1
20170604172130,501,Cluster 1  |  n = 1381,t1
20170604172162,502,Cluster 3  |  n = 1359,t1
20170604172222,503,Cluster 3  |  n = 1359,t1
20170604172240,504,Cluster 2  |  n = 333,t1
20170604172241,505,Cluster 3  |  n = 1359,t1
20170604172258,506,Cluster 3  |  n = 1359,t1
20170604172261,507,Cluster 1  |  n = 1381,t1
20170604172313,508,Cluster 2  |  n = 333,t1
20170604172341,509,Cluster 1  |  n = 1381,t1
20170604172344,510,Cluster 1  |  n = 1381,t1
20170604172361,511,Cluster 3  |  n = 1359,t1
20170604172374,512,Cluster 1  |  n = 1381,t1
20170604172377,513,Cluster 1  |  n = 1381,t1
20170604172381,514,Cluster 3  |  n = 1359,t1
20170604172517,515,Cluster 3  |  n = 1359,t1
20170605170002,516,Cluster 2  |  n = 333,t1
20170605170024,517,Cluster 3  |  n = 1359,t1
20170605170043,518,Cluster 1  |  n = 1381,t1
20170605170053,519,Cluster 1  |  n = 1381,t1
20170605170054,520,Cluster 3  |  n = 1359,t1
20170605170062,521,Cluster 1  |  n = 1381,t1
20170605170091,522,Cluster 1  |  n = 1381,t1
20170605170100,523,Cluster 1  |  n = 1381,t1
20170605170109,524,Cluster 1  |  n = 1381,t1
20170605170113,525,Cluster 3  |  n = 1359,t1
20170605170114,526,Cluster 3  |  n = 1359,t1
20170605170128,527,Cluster 3  |  n = 1359,t1
20170605170505,528,Cluster 1  |  n = 1381,t1
20170605170513,529,Cluster 2  |  n = 333,t1
20170605170526,530,Cluster 3  |  n = 1359,t1
20170605170536,531,Cluster 3  |  n = 1359,t1
20170605170542,532,Cluster 1  |  n = 1381,t1
20170605170545,533,Cluster 1  |  n = 1381,t1
20170605170572,534,Cluster 3  |  n = 1359,t1
20170605170582,535,Cluster 3  |  n = 1359,t1
20170605170590,536,Cluster 3  |  n = 1359,t1
20170605170591,537,Cluster 1  |  n = 1381,t1
20170605170610,538,Cluster 1  |  n = 1381,t1
20170605170616,539,Cluster 1  |  n = 1381,t1
