ID,year,age,sex,race,fam_income,has_partner,education,child_in_HH,n_child,age_youngest,region,partner_working,elder_in_HH,metropolitan
20140504140049,2014,33,female,white,150000,TRUE,Bachelors,TRUE,2,0,West,employed,FALSE,metropolitan
20140504140065,2014,44,male,white,5000,TRUE,Some college,TRUE,2,13,West,not employed,FALSE,non-metropolitan
20140504140068,2014,42,female,white,75000,TRUE,Bachelors,FALSE,0,0,South,employed,FALSE,metropolitan
20140504140089,2014,24,male,black,25000,FALSE,Did not graduate from HS,FALSE,0,0,Northeast,"NA",TRUE,metropolitan
20140504140104,2014,62,male,white,25000,TRUE,Did not graduate from HS,FALSE,0,0,Midwest,not employed,FALSE,non-metropolitan
20140504140111,2014,54,male,white,75000,TRUE,HS,FALSE,0,0,Midwest,employed,FALSE,metropolitan
20140504140132,2014,41,male,white,75000,TRUE,Some college,TRUE,2,6,Midwest,not employed,FALSE,non-metropolitan
20140504140139,2014,16,female,white,15000,FALSE,Did not graduate from HS,TRUE,2,16,West,"NA",TRUE,metropolitan
20140504140144,2014,85,female,white,20000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan
20140504140154,2014,64,female,white,60000,TRUE,Some college,FALSE,0,0,South,employed,FALSE,non-metropolitan
20140504140512,2014,26,male,asian,100000,TRUE,Bachelors,FALSE,0,0,Northeast,not employed,FALSE,metropolitan
20140504140514,2014,73,male,white,30000,TRUE,HS,FALSE,0,0,South,not employed,FALSE,non-metropolitan
20140504140517,2014,34,male,white,12500,TRUE,Did not graduate from HS,TRUE,5,1,West,not employed,FALSE,metropolitan
20140504140527,2014,55,male,black,150000,TRUE,Masters,TRUE,1,10,Northeast,employed,FALSE,metropolitan
20140504140533,2014,39,male,white,100000,TRUE,Bachelors,TRUE,4,2,Northeast,not employed,FALSE,metropolitan
20140504140540,2014,67,female,asian,35000,TRUE,Bachelors,FALSE,0,0,West,not employed,FALSE,metropolitan
20140504140542,2014,68,male,white,150000,TRUE,Doctoral,TRUE,3,11,Midwest,employed,FALSE,non-metropolitan
20140504140547,2014,51,male,white,75000,TRUE,Some college,FALSE,0,0,West,employed,FALSE,metropolitan
20140504140553,2014,49,male,white,40000,FALSE,HS,FALSE,0,0,West,"NA",FALSE,metropolitan
20140504140620,2014,44,female,white,15000,FALSE,HS,TRUE,4,1,South,"NA",FALSE,metropolitan
20140504140627,2014,57,female,white,40000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan
20140504140632,2014,35,female,white,25000,TRUE,Some college,TRUE,1,9,Midwest,employed,FALSE,metropolitan
20140504140644,2014,51,female,asian,150000,TRUE,Some college,FALSE,0,0,West,employed,FALSE,metropolitan
20140504140645,2014,42,female,white,40000,FALSE,Bachelors,FALSE,0,0,Northeast,"NA",FALSE,metropolitan
20140504140646,2014,58,male,white,15000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan
20140504140676,2014,65,male,white,35000,TRUE,Some college,TRUE,1,9,South,not employed,FALSE,metropolitan
20140504140692,2014,48,female,white,75000,FALSE,Masters,TRUE,1,15,Northeast,"NA",FALSE,metropolitan
20140504140715,2014,24,male,white,60000,FALSE,HS,TRUE,2,1,West,"NA",TRUE,metropolitan
20140504140732,2014,55,female,white,40000,FALSE,Bachelors,FALSE,0,0,West,"NA",FALSE,metropolitan
20140504140750,2014,57,male,white,60000,FALSE,HS,FALSE,0,0,West,"NA",TRUE,metropolitan
20140504140760,2014,66,male,black,20000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,non-metropolitan
20140504140771,2014,67,male,black,60000,TRUE,Some college,FALSE,0,0,West,employed,FALSE,metropolitan
20140504140773,2014,38,female,white,50000,FALSE,Some college,TRUE,2,14,West,"NA",FALSE,metropolitan
20140504140790,2014,80,female,white,20000,FALSE,HS,FALSE,0,0,West,"NA",FALSE,non-metropolitan
20140504140793,2014,54,female,white,75000,FALSE,Masters,FALSE,0,0,Northeast,"NA",TRUE,metropolitan
20140504140803,2014,51,male,white,100000,TRUE,Bachelors,TRUE,1,14,Midwest,employed,FALSE,non-metropolitan
20140504140808,2014,64,female,white,20000,FALSE,Some college,FALSE,0,0,Northeast,"NA",FALSE,metropolitan
20140504140827,2014,42,female,white,150000,TRUE,Some college,TRUE,4,10,South,employed,FALSE,metropolitan
20140504140842,2014,69,female,white,50000,TRUE,Some college,FALSE,0,0,West,not employed,FALSE,metropolitan
20140504140915,2014,74,male,white,50000,TRUE,HS,FALSE,0,0,Northeast,not employed,FALSE,metropolitan
20140504140939,2014,72,female,black,10000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,non-metropolitan
20140504140959,2014,54,male,asian,150000,TRUE,HS,TRUE,1,17,South,employed,FALSE,metropolitan
20140504140960,2014,85,female,white,75000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan
20140504140962,2014,30,female,white,50000,TRUE,Bachelors,FALSE,0,0,South,employed,FALSE,metropolitan
20140504140985,2014,32,male,white,25000,FALSE,Masters,FALSE,0,0,Midwest,"NA",TRUE,metropolitan
20140504140993,2014,34,female,white,75000,TRUE,Masters,TRUE,2,0,Midwest,employed,FALSE,metropolitan
20140504140995,2014,75,female,white,30000,TRUE,Did not graduate from HS,FALSE,0,0,South,not employed,FALSE,non-metropolitan
20140504141012,2014,35,male,white,40000,FALSE,Bachelors,FALSE,0,0,West,"NA",FALSE,metropolitan
20140504141020,2014,59,male,white,25000,FALSE,Some college,TRUE,2,6,South,"NA",FALSE,metropolitan
20140504141039,2014,77,male,white,60000,TRUE,Bachelors,FALSE,0,0,Northeast,not employed,FALSE,metropolitan
20140504141052,2014,41,female,white,150000,TRUE,HS,TRUE,1,9,Northeast,employed,FALSE,metropolitan
20140504141064,2014,31,male,white,75000,TRUE,Some college,FALSE,0,0,Midwest,employed,FALSE,metropolitan
20140504141071,2014,63,male,white,35000,FALSE,HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan
20140504141074,2014,34,male,white,75000,TRUE,Some college,TRUE,1,14,West,employed,FALSE,metropolitan
20140504141076,2014,71,female,black,50000,FALSE,Bachelors,FALSE,0,0,Midwest,"NA",FALSE,metropolitan
20140504141079,2014,26,male,white,40000,FALSE,HS,FALSE,0,0,South,"NA",TRUE,metropolitan
20140504141080,2014,85,female,white,150000,FALSE,Some college,FALSE,0,0,Northeast,"NA",FALSE,metropolitan
20140504141120,2014,80,female,white,75000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan
20140504141131,2014,80,male,white,40000,TRUE,HS,FALSE,0,0,Northeast,not employed,FALSE,metropolitan
20140504141177,2014,53,female,white,75000,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,metropolitan
20140504141189,2014,49,female,white,75000,TRUE,Masters,TRUE,1,17,South,employed,FALSE,metropolitan
20140504141192,2014,39,male,white,50000,TRUE,Some college,TRUE,2,4,West,employed,FALSE,non-metropolitan
20140504141235,2014,63,female,white,100000,TRUE,HS,FALSE,0,0,West,employed,FALSE,metropolitan
20140504141245,2014,29,male,white,20000,FALSE,Some college,TRUE,3,7,South,"NA",FALSE,non-metropolitan
20140504141274,2014,80,male,white,12500,TRUE,Did not graduate from HS,FALSE,0,0,Northeast,employed,FALSE,non-metropolitan
20140504141281,2014,42,female,white,40000,FALSE,Bachelors,TRUE,2,10,South,"NA",TRUE,metropolitan
20140504141286,2014,43,female,white,150000,TRUE,Bachelors,TRUE,4,4,Northeast,employed,FALSE,metropolitan
20140504141292,2014,52,male,white,20000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan
20140504141295,2014,64,female,white,40000,TRUE,Some college,FALSE,0,0,South,not employed,FALSE,non-metropolitan
20140504141299,2014,57,male,white,60000,TRUE,Some college,FALSE,0,0,West,employed,FALSE,metropolitan
20140504141330,2014,33,female,black,75000,FALSE,Bachelors,TRUE,2,11,Midwest,"NA",FALSE,metropolitan
20140504141374,2014,49,female,white,75000,TRUE,Masters,TRUE,1,17,Northeast,employed,FALSE,metropolitan
20140504141393,2014,49,female,white,150000,TRUE,Masters,TRUE,1,15,West,employed,FALSE,metropolitan
20140504141398,2014,65,female,white,20000,TRUE,Some college,FALSE,0,0,South,not employed,FALSE,metropolitan
20140504141401,2014,55,female,white,100000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan
20140504141416,2014,68,female,white,100000,FALSE,Masters,FALSE,0,0,West,"NA",FALSE,metropolitan
20140504141423,2014,74,female,white,25000,FALSE,Masters,FALSE,0,0,South,"NA",FALSE,metropolitan
20140504141445,2014,85,female,white,75000,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,metropolitan
20140504141455,2014,22,female,white,100000,FALSE,Some college,TRUE,1,16,South,"NA",TRUE,non-metropolitan
20140504141461,2014,64,female,white,40000,FALSE,HS,FALSE,0,0,West,"NA",FALSE,metropolitan
20140504141475,2014,52,female,white,100000,TRUE,HS,FALSE,0,0,South,employed,TRUE,metropolitan
20140504141480,2014,72,male,white,150000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan
20140504141510,2014,71,female,white,15000,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan
20140504141516,2014,48,male,white,35000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan
20140504141520,2014,22,male,white,100000,FALSE,HS,FALSE,0,0,Midwest,"NA",TRUE,metropolitan
20140504141530,2014,47,female,white,60000,TRUE,Bachelors,TRUE,2,8,Midwest,employed,FALSE,metropolitan
20140504141534,2014,58,female,white,25000,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,metropolitan
20140504141582,2014,30,female,white,75000,TRUE,Masters,TRUE,1,0,Northeast,employed,FALSE,metropolitan
20140504141585,2014,35,female,white,50000,TRUE,Bachelors,TRUE,1,0,Midwest,employed,FALSE,metropolitan
20140504141587,2014,70,female,black,60000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan
20140504141601,2014,65,female,white,15000,FALSE,Did not graduate from HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan
20140504141618,2014,71,female,white,25000,FALSE,Did not graduate from HS,FALSE,0,0,South,"NA",FALSE,non-metropolitan
20140504141636,2014,68,male,white,100000,TRUE,Masters,FALSE,0,0,Northeast,employed,FALSE,metropolitan
20140504141642,2014,67,female,white,7500,FALSE,Bachelors,FALSE,0,0,West,"NA",FALSE,non-metropolitan
20140504141677,2014,53,female,white,35000,FALSE,Did not graduate from HS,FALSE,0,0,West,"NA",TRUE,metropolitan
20140504141713,2014,66,female,white,100000,FALSE,Masters,FALSE,0,0,South,"NA",FALSE,metropolitan
20140504141749,2014,52,male,white,150000,FALSE,HS,FALSE,0,0,West,"NA",TRUE,metropolitan
20140504141755,2014,72,female,white,75000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,non-metropolitan
20140504141760,2014,80,female,white,35000,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan
20140504141781,2014,79,male,white,30000,FALSE,Did not graduate from HS,FALSE,0,0,South,"NA",FALSE,non-metropolitan
20140504141840,2014,48,male,white,100000,TRUE,Some college,TRUE,2,9,Northeast,employed,FALSE,non-metropolitan
20140504141844,2014,31,female,white,40000,FALSE,Bachelors,TRUE,1,1,Midwest,"NA",FALSE,metropolitan
20140504141846,2014,43,male,white,40000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan
20140504141849,2014,70,female,black,40000,TRUE,HS,FALSE,0,0,Midwest,employed,FALSE,metropolitan
20140504141911,2014,15,male,white,100000,FALSE,Did not graduate from HS,TRUE,2,13,West,"NA",TRUE,metropolitan
20140504141939,2014,32,female,white,25000,TRUE,Did not graduate from HS,TRUE,4,0,West,employed,FALSE,metropolitan
20140504141942,2014,18,male,white,100000,FALSE,HS,TRUE,4,5,South,"NA",TRUE,metropolitan
20140504141957,2014,38,female,white,15000,FALSE,Did not graduate from HS,TRUE,2,11,Midwest,"NA",FALSE,metropolitan
20140504141958,2014,64,male,white,10000,TRUE,Bachelors,TRUE,1,14,South,not employed,FALSE,metropolitan
20140504141970,2014,43,male,white,60000,FALSE,Masters,TRUE,2,9,West,"NA",FALSE,metropolitan
20140504141973,2014,30,female,white,75000,TRUE,Masters,TRUE,1,1,Northeast,employed,FALSE,metropolitan
20140504141978,2014,36,male,white,10000,TRUE,Masters,TRUE,2,0,Midwest,employed,FALSE,non-metropolitan
20140504141979,2014,27,male,white,50000,TRUE,Bachelors,FALSE,0,0,Midwest,employed,FALSE,non-metropolitan
20140504141985,2014,85,male,white,20000,TRUE,Some college,FALSE,0,0,South,not employed,FALSE,non-metropolitan
20140504142013,2014,50,male,white,15000,FALSE,Masters,FALSE,0,0,West,"NA",FALSE,metropolitan
20140504142031,2014,78,female,black,20000,FALSE,HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan
20140504142033,2014,60,female,white,40000,TRUE,HS,FALSE,0,0,South,not employed,FALSE,metropolitan
20140504142042,2014,37,female,white,100000,TRUE,Masters,TRUE,2,9,South,employed,FALSE,metropolitan
20140504142046,2014,35,male,white,150000,TRUE,Masters,TRUE,2,1,South,employed,FALSE,metropolitan
20140504142065,2014,52,female,white,150000,TRUE,Masters,TRUE,2,12,South,employed,FALSE,metropolitan
20140504142085,2014,39,male,white,75000,TRUE,Some college,TRUE,3,8,Northeast,employed,FALSE,metropolitan
20140504142121,2014,43,female,white,25000,FALSE,Bachelors,TRUE,1,12,Midwest,"NA",FALSE,non-metropolitan
20140504142145,2014,26,female,white,60000,FALSE,Bachelors,TRUE,1,3,West,"NA",FALSE,metropolitan
20140504142155,2014,28,male,white,75000,TRUE,Bachelors,FALSE,0,0,South,employed,FALSE,metropolitan
20140504142161,2014,77,male,white,60000,TRUE,Bachelors,FALSE,0,0,South,employed,FALSE,non-metropolitan
20140504142165,2014,62,female,white,60000,FALSE,Bachelors,FALSE,0,0,South,"NA",TRUE,metropolitan
20140504142170,2014,37,female,asian,75000,TRUE,Masters,TRUE,2,0,South,employed,FALSE,metropolitan
20140504142171,2014,51,female,white,75000,FALSE,Masters,FALSE,0,0,Midwest,"NA",FALSE,metropolitan
20140504142180,2014,34,female,asian,100000,TRUE,Masters,FALSE,0,0,Northeast,employed,FALSE,metropolitan
20140504142190,2014,43,female,white,12500,TRUE,HS,FALSE,0,0,Northeast,not employed,FALSE,metropolitan
20140504142200,2014,52,male,white,150000,TRUE,Doctoral,FALSE,0,0,South,employed,FALSE,metropolitan
20140504142234,2014,19,female,white,50000,FALSE,Some college,FALSE,0,0,South,"NA",TRUE,metropolitan
20140504142250,2014,85,male,white,20000,FALSE,Did not graduate from HS,TRUE,1,1,South,"NA",FALSE,non-metropolitan
20140504142289,2014,69,female,black,75000,FALSE,Some college,FALSE,0,0,Northeast,"NA",FALSE,metropolitan
20140504142296,2014,15,male,white,60000,FALSE,Did not graduate from HS,TRUE,8,6,South,"NA",TRUE,metropolitan
20140504142306,2014,66,male,black,25000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan
20140504142313,2014,22,female,white,40000,FALSE,HS,TRUE,1,0,Northeast,"NA",FALSE,metropolitan
20140504142316,2014,63,male,white,100000,TRUE,Bachelors,FALSE,0,0,South,employed,FALSE,metropolitan
20140504142320,2014,75,female,white,12500,FALSE,Did not graduate from HS,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan
20140504142321,2014,74,male,white,40000,TRUE,HS,TRUE,1,7,South,not employed,FALSE,metropolitan
20140504142336,2014,78,male,white,0,FALSE,Bachelors,FALSE,0,0,Northeast,"NA",FALSE,metropolitan
20140504142359,2014,17,male,white,60000,FALSE,Did not graduate from HS,TRUE,1,17,South,"NA",TRUE,metropolitan
20140504142371,2014,40,male,white,150000,TRUE,Masters,FALSE,0,0,South,employed,FALSE,metropolitan
20140504142374,2014,46,male,white,15000,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,metropolitan
20140504142412,2014,20,female,white,60000,FALSE,Some college,TRUE,1,16,West,"NA",TRUE,metropolitan
20140504142415,2014,46,female,white,20000,TRUE,HS,TRUE,1,17,South,employed,FALSE,metropolitan
20140504142416,2014,77,female,white,0,FALSE,Did not graduate from HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan
20140504142444,2014,30,female,white,75000,TRUE,Some college,TRUE,1,7,Northeast,employed,FALSE,metropolitan
20140504142450,2014,21,female,black,150000,FALSE,Some college,FALSE,0,0,Midwest,"NA",TRUE,metropolitan
20140504142466,2014,63,female,white,20000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan
20140504142481,2014,55,female,black,50000,TRUE,Some college,FALSE,0,0,Midwest,not employed,FALSE,metropolitan
20140504142490,2014,36,male,white,30000,FALSE,Did not graduate from HS,FALSE,0,0,South,"NA",FALSE,metropolitan
20140504142500,2014,50,male,white,150000,TRUE,Bachelors,TRUE,2,13,West,employed,FALSE,metropolitan
20140505140033,2014,27,male,white,50000,FALSE,Bachelors,FALSE,0,0,West,"NA",FALSE,metropolitan
20140505140500,2014,61,male,white,150000,TRUE,Masters,FALSE,0,0,West,employed,FALSE,metropolitan
20140505140525,2014,27,female,white,75000,TRUE,Some college,TRUE,1,0,Midwest,employed,FALSE,non-metropolitan
20140505140639,2014,69,male,black,25000,FALSE,Did not graduate from HS,FALSE,0,0,Northeast,"NA",FALSE,non-metropolitan
20140505140792,2014,26,male,white,50000,TRUE,Bachelors,FALSE,0,0,Midwest,employed,FALSE,non-metropolitan
20140505140794,2014,67,male,other,40000,FALSE,Masters,FALSE,0,0,West,"NA",FALSE,non-metropolitan
20140505140817,2014,80,male,black,60000,TRUE,Doctoral,FALSE,0,0,South,not employed,FALSE,metropolitan
20140505140828,2014,45,female,white,60000,TRUE,HS,TRUE,1,1,Midwest,employed,FALSE,metropolitan
20140505141089,2014,51,male,white,30000,FALSE,HS,TRUE,1,14,South,"NA",FALSE,metropolitan
20140505141134,2014,85,male,white,150000,TRUE,Masters,FALSE,0,0,West,not employed,FALSE,metropolitan
20140505141156,2014,64,male,white,60000,FALSE,Did not graduate from HS,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan
20140505141658,2014,48,female,white,75000,FALSE,Bachelors,TRUE,1,11,West,"NA",FALSE,metropolitan
20140505141699,2014,85,female,white,60000,FALSE,Masters,FALSE,0,0,Northeast,"NA",FALSE,metropolitan
20140505141827,2014,69,female,white,40000,TRUE,Bachelors,FALSE,0,0,West,not employed,FALSE,non-metropolitan
20140505141891,2014,55,male,white,150000,TRUE,Masters,TRUE,1,15,West,not employed,FALSE,metropolitan
20140505141892,2014,61,female,white,150000,TRUE,Some college,TRUE,1,17,West,employed,FALSE,metropolitan
20140505142037,2014,53,female,black,25000,FALSE,Bachelors,TRUE,2,10,South,"NA",FALSE,non-metropolitan
20140505142056,2014,41,female,white,50000,TRUE,Bachelors,TRUE,3,7,South,employed,FALSE,metropolitan
20140505142215,2014,60,male,white,7500,TRUE,Did not graduate from HS,FALSE,0,0,West,employed,FALSE,metropolitan
20140505142391,2014,80,male,white,100000,FALSE,Doctoral,FALSE,0,0,South,"NA",FALSE,non-metropolitan
20140604140152,2014,41,female,black,15000,FALSE,HS,TRUE,1,12,Northeast,"NA",FALSE,metropolitan
20140604140513,2014,29,male,white,40000,FALSE,Some college,TRUE,1,6,Midwest,"NA",FALSE,metropolitan
20140604140699,2014,41,male,white,60000,FALSE,Bachelors,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan
20140604140820,2014,60,male,white,20000,FALSE,HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan
20140604141058,2014,23,female,asian,100000,FALSE,Some college,FALSE,0,0,Northeast,"NA",TRUE,metropolitan
20140604141141,2014,32,female,white,12500,TRUE,Bachelors,TRUE,1,1,South,employed,FALSE,metropolitan
20140604141142,2014,38,male,white,40000,TRUE,HS,TRUE,1,7,Midwest,not employed,FALSE,metropolitan
20140604141176,2014,40,female,white,150000,FALSE,Masters,TRUE,1,10,Northeast,"NA",FALSE,non-metropolitan
20140604141219,2014,54,male,white,100000,TRUE,HS,FALSE,0,0,Midwest,employed,FALSE,metropolitan
20140604141291,2014,49,male,white,0,TRUE,HS,TRUE,1,12,West,employed,FALSE,metropolitan
20140604141300,2014,31,female,white,100000,TRUE,Some college,TRUE,2,4,West,employed,TRUE,metropolitan
20140604141310,2014,27,female,white,7500,TRUE,Some college,TRUE,2,1,South,employed,FALSE,metropolitan
20140604141402,2014,51,male,white,25000,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,metropolitan
20140604141424,2014,31,female,white,30000,TRUE,HS,TRUE,2,7,West,employed,FALSE,non-metropolitan
20140604141612,2014,44,male,white,150000,TRUE,Masters,TRUE,3,5,Northeast,not employed,FALSE,metropolitan
20140604141615,2014,70,female,white,40000,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan
20140604141653,2014,43,female,black,25000,FALSE,Some college,TRUE,4,9,South,"NA",FALSE,metropolitan
20140604141714,2014,23,male,white,150000,FALSE,Some college,FALSE,0,0,South,"NA",TRUE,metropolitan
20140604142025,2014,45,female,white,40000,TRUE,HS,TRUE,3,8,South,employed,FALSE,metropolitan
20140604142036,2014,52,female,white,30000,TRUE,Bachelors,TRUE,3,1,South,employed,FALSE,metropolitan
20140604142194,2014,44,female,white,30000,TRUE,Bachelors,TRUE,1,3,South,employed,FALSE,metropolitan
20140604142205,2014,57,male,white,60000,FALSE,Masters,TRUE,1,10,South,"NA",FALSE,metropolitan
20140604142240,2014,85,male,black,30000,FALSE,Masters,FALSE,0,0,South,"NA",FALSE,metropolitan
20140604142244,2014,77,male,white,10000,TRUE,Doctoral,FALSE,0,0,Midwest,not employed,FALSE,metropolitan
20140604142322,2014,36,male,white,15000,TRUE,HS,TRUE,1,0,Midwest,employed,FALSE,metropolitan
20140604142389,2014,16,female,white,35000,FALSE,Did not graduate from HS,TRUE,5,1,West,"NA",TRUE,metropolitan
20140604142424,2014,54,female,asian,75000,TRUE,HS,FALSE,0,0,Northeast,employed,FALSE,metropolitan
20140604142474,2014,43,female,black,35000,TRUE,Some college,TRUE,1,10,South,employed,FALSE,metropolitan
20140605140062,2014,15,female,white,5000,FALSE,Did not graduate from HS,TRUE,1,15,South,"NA",TRUE,non-metropolitan
20140605140071,2014,19,male,black,75000,FALSE,Some college,TRUE,1,0,South,"NA",TRUE,metropolitan
20140605140136,2014,72,female,white,75000,TRUE,Bachelors,FALSE,0,0,South,not employed,FALSE,metropolitan
20140605140138,2014,55,male,black,40000,FALSE,Masters,FALSE,0,0,South,"NA",TRUE,non-metropolitan
20140605140140,2014,54,female,white,100000,TRUE,Some college,FALSE,0,0,South,not employed,FALSE,metropolitan
20140605140145,2014,33,male,black,60000,FALSE,Masters,FALSE,0,0,Northeast,"NA",FALSE,metropolitan
20140605140502,2014,43,female,white,20000,FALSE,Bachelors,TRUE,4,4,Northeast,"NA",FALSE,non-metropolitan
20140605140517,2014,30,female,white,150000,TRUE,Masters,TRUE,2,1,South,employed,FALSE,metropolitan
20140605140536,2014,46,male,white,100000,FALSE,Bachelors,TRUE,3,7,Midwest,"NA",FALSE,metropolitan
20140605140540,2014,75,female,white,150000,TRUE,Some college,FALSE,0,0,West,employed,FALSE,metropolitan
20140605140552,2014,85,female,white,12500,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan
20140605140577,2014,55,male,white,15000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan
20140605140608,2014,63,female,white,60000,FALSE,Some college,FALSE,0,0,Northeast,"NA",FALSE,metropolitan
20140605140623,2014,59,female,white,100000,FALSE,Bachelors,FALSE,0,0,West,"NA",FALSE,non-metropolitan
20140605140628,2014,44,male,white,100000,FALSE,Bachelors,TRUE,2,7,South,"NA",FALSE,metropolitan
20140605140645,2014,38,female,white,25000,TRUE,Some college,TRUE,2,10,South,employed,FALSE,metropolitan
20140605140668,2014,39,female,white,75000,TRUE,Masters,TRUE,3,4,South,employed,FALSE,metropolitan
20140605140684,2014,69,female,white,40000,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,metropolitan
20140605140733,2014,68,female,black,40000,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,metropolitan
20140605140748,2014,70,male,black,7500,FALSE,Did not graduate from HS,FALSE,0,0,South,"NA",FALSE,non-metropolitan
20140605140752,2014,77,female,white,30000,TRUE,HS,FALSE,0,0,Midwest,not employed,FALSE,metropolitan
20140605140767,2014,55,male,white,40000,TRUE,HS,FALSE,0,0,Northeast,employed,FALSE,metropolitan
20140605140769,2014,29,female,white,100000,FALSE,Bachelors,FALSE,0,0,Northeast,"NA",TRUE,metropolitan
20140605140771,2014,23,male,white,100000,FALSE,HS,TRUE,3,6,Midwest,"NA",TRUE,metropolitan
20140605140813,2014,63,female,white,100000,FALSE,Bachelors,FALSE,0,0,Northeast,"NA",FALSE,metropolitan
