ID,year,age,sex,race,fam_income,has_partner,education,child_in_HH,n_child,age_youngest,region,labor_force_status,partner_working,elder_in_HH,metropolitan,treatment,pair_id
20071010072097,2007,18,male,white,20000,TRUE,Did not graduate from HS,TRUE,1,10,South,employed - at work,"NA",TRUE,metropolitan,FALSE,51
20071010070589,2007,37,female,white,60000,TRUE,Bachelors,TRUE,2,7,South,employed - at work,employed,FALSE,non-metropolitan,FALSE,52
20071010072417,2007,67,female,white,60000,TRUE,Some college,FALSE,0,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,53
20070201071695,2007,15,female,black,100000,TRUE,Did not graduate from HS,TRUE,3,13,Northeast,unemployed - looking,"NA",TRUE,metropolitan,FALSE,54
20070112060502,2007,51,male,black,75000,TRUE,Bachelors,TRUE,2,3,South,employed - at work,not employed,FALSE,non-metropolitan,FALSE,55
20070807072178,2007,34,female,white,30000,TRUE,HS,TRUE,3,7,South,employed - at work,employed,FALSE,metropolitan,FALSE,56
20070706071517,2007,49,female,black,35000,TRUE,Some college,FALSE,0,0,South,unemployed - on layoff,employed,FALSE,non-metropolitan,FALSE,57
20070706072114,2007,29,female,white,40000,TRUE,HS,TRUE,3,3,Midwest,employed - at work,employed,FALSE,non-metropolitan,FALSE,58
20070808071026,2007,38,female,black,60000,FALSE,Masters,FALSE,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,59
20071211071130,2007,39,male,white,100000,TRUE,Bachelors,TRUE,2,2,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,60
20070807072592,2007,36,female,white,25000,FALSE,Some college,FALSE,0,0,Midwest,employed - at work,"NA",FALSE,metropolitan,FALSE,61
20070706072687,2007,72,male,other,12500,FALSE,HS,FALSE,0,0,Midwest,not in labor force,"NA",FALSE,non-metropolitan,FALSE,62
20070806070830,2007,16,female,other,25000,FALSE,Did not graduate from HS,TRUE,2,10,West,not in labor force,"NA",TRUE,metropolitan,FALSE,63
20070403070789,2007,19,male,white,0,FALSE,HS,FALSE,0,0,West,not in labor force,"NA",FALSE,metropolitan,FALSE,64
20071009070811,2007,15,female,white,35000,TRUE,Did not graduate from HS,TRUE,1,15,West,not in labor force,"NA",TRUE,metropolitan,FALSE,65
20070706072682,2007,33,female,white,50000,TRUE,HS,FALSE,0,0,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,66
20070101072350,2007,71,male,white,40000,TRUE,HS,FALSE,0,0,Midwest,not in labor force,not employed,FALSE,metropolitan,FALSE,67
20071009071621,2007,71,male,black,10000,FALSE,Did not graduate from HS,FALSE,0,0,Northeast,not in labor force,"NA",FALSE,metropolitan,FALSE,68
20071211072189,2007,48,male,white,100000,TRUE,Masters,TRUE,1,11,South,employed - at work,not employed,FALSE,metropolitan,FALSE,69
20070112060896,2007,50,male,white,35000,TRUE,HS,FALSE,0,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,70
20070201072389,2007,52,male,white,25000,TRUE,Some college,TRUE,3,8,South,employed - at work,employed,FALSE,metropolitan,FALSE,71
20070111061570,2007,59,male,white,100000,TRUE,Some college,FALSE,0,0,West,employed - at work,employed,FALSE,metropolitan,FALSE,72
20070201072432,2007,31,female,white,75000,TRUE,Bachelors,TRUE,2,0,South,not in labor force,employed,FALSE,metropolitan,FALSE,73
20070112062547,2007,59,female,white,50000,FALSE,Some college,FALSE,0,0,Midwest,employed - at work,"NA",FALSE,non-metropolitan,FALSE,74
20071110072358,2007,45,female,white,100000,TRUE,HS,TRUE,1,2,Northeast,employed - at work,not employed,FALSE,metropolitan,FALSE,75
20070301071826,2007,54,male,white,25000,FALSE,Some college,FALSE,0,0,Midwest,employed - at work,"NA",FALSE,non-metropolitan,FALSE,76
20070504070502,2007,45,male,black,25000,FALSE,HS,FALSE,0,0,South,not in labor force,"NA",FALSE,metropolitan,FALSE,77
20071110070719,2007,47,male,white,150000,TRUE,Some college,TRUE,2,13,West,employed - at work,employed,FALSE,metropolitan,FALSE,78
20070806071309,2007,57,male,white,30000,TRUE,Did not graduate from HS,FALSE,0,0,South,employed - at work,not employed,FALSE,metropolitan,FALSE,79
20070706071554,2007,28,female,white,100000,TRUE,Bachelors,TRUE,2,1,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,80
20070908070724,2007,47,female,white,75000,FALSE,Some college,FALSE,0,0,West,employed - at work,"NA",FALSE,metropolitan,FALSE,81
20070907071619,2007,41,male,white,150000,TRUE,Bachelors,TRUE,3,2,Northeast,employed - at work,not employed,FALSE,metropolitan,FALSE,82
20070706071291,2007,80,female,white,15000,FALSE,Did not graduate from HS,FALSE,0,0,South,not in labor force,"NA",FALSE,non-metropolitan,FALSE,83
20070706070885,2007,58,female,black,40000,TRUE,HS,TRUE,1,9,South,not in labor force,employed,FALSE,metropolitan,FALSE,84
20071009072041,2007,30,female,white,25000,FALSE,Bachelors,TRUE,1,11,South,employed - at work,"NA",FALSE,metropolitan,FALSE,85
20070201071040,2007,67,female,white,35000,FALSE,Some college,FALSE,0,0,South,not in labor force,"NA",FALSE,metropolitan,FALSE,86
20070908072172,2007,40,female,white,75000,TRUE,HS,TRUE,2,1,South,employed - at work,employed,FALSE,metropolitan,FALSE,87
20071009071255,2007,60,female,white,10000,TRUE,Did not graduate from HS,FALSE,0,0,South,not in labor force,not employed,FALSE,non-metropolitan,FALSE,88
20070404070948,2007,31,female,white,100000,TRUE,Bachelors,TRUE,2,3,South,employed - at work,employed,FALSE,metropolitan,FALSE,89
20070403072057,2007,63,female,white,30000,TRUE,HS,FALSE,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,90
20070503070874,2007,72,female,black,30000,FALSE,Some college,FALSE,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,91
20070302071405,2007,40,female,white,150000,TRUE,Bachelors,TRUE,2,7,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,92
20070303071218,2007,24,male,white,25000,TRUE,Bachelors,TRUE,1,8,Midwest,not in labor force,employed,FALSE,metropolitan,FALSE,93
20071110072368,2007,48,male,white,40000,TRUE,Masters,TRUE,2,14,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,94
20070112061419,2007,49,female,white,25000,FALSE,Some college,FALSE,0,0,Midwest,employed - at work,"NA",FALSE,metropolitan,FALSE,95
20070201071091,2007,37,female,black,15000,TRUE,Bachelors,TRUE,1,1,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,96
20070605070110,2007,37,female,black,0,FALSE,HS,TRUE,1,12,South,unemployed - looking,"NA",FALSE,metropolitan,FALSE,97
20070403070597,2007,63,male,black,10000,FALSE,Did not graduate from HS,FALSE,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,98
20071210070887,2007,16,female,white,5000,FALSE,Did not graduate from HS,TRUE,1,16,South,unemployed - looking,"NA",TRUE,metropolitan,FALSE,99
20070403070977,2007,85,female,white,35000,FALSE,Masters,FALSE,0,0,South,not in labor force,"NA",FALSE,metropolitan,FALSE,100
20070302071892,2007,60,female,white,15000,FALSE,Some college,FALSE,0,0,West,employed - at work,"NA",FALSE,non-metropolitan,FALSE,101
20070302072002,2007,50,male,white,25000,TRUE,Did not graduate from HS,FALSE,0,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,102
20071110070787,2007,62,female,white,40000,TRUE,Bachelors,FALSE,0,0,West,employed - at work,employed,FALSE,metropolitan,FALSE,103
20071009072222,2007,36,male,white,100000,FALSE,Bachelors,FALSE,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,104
20070112062491,2007,56,male,white,75000,TRUE,Did not graduate from HS,FALSE,0,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,105
20070503071668,2007,29,male,white,100000,TRUE,Bachelors,FALSE,0,0,Northeast,employed - at work,employed,FALSE,metropolitan,FALSE,106
20071110070970,2007,24,male,white,60000,TRUE,Bachelors,FALSE,0,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,107
20070706072153,2007,42,female,white,20000,TRUE,Did not graduate from HS,TRUE,4,8,South,not in labor force,employed,FALSE,metropolitan,FALSE,108
20070806071672,2007,54,male,white,35000,TRUE,HS,TRUE,1,13,West,employed - at work,not employed,FALSE,non-metropolitan,FALSE,109
20070908070972,2007,29,male,white,12500,TRUE,Did not graduate from HS,FALSE,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,110
20070605072403,2007,44,male,white,50000,TRUE,Bachelors,TRUE,3,3,West,employed - at work,not employed,FALSE,metropolitan,FALSE,111
20070201070591,2007,22,female,white,25000,FALSE,HS,TRUE,2,0,South,not in labor force,employed,FALSE,metropolitan,FALSE,112
20070705072284,2007,54,female,white,25000,FALSE,Some college,FALSE,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,113
20070302070990,2007,52,female,black,25000,FALSE,HS,TRUE,1,15,South,employed - at work,"NA",FALSE,metropolitan,FALSE,114
20071110072314,2007,22,female,white,15000,FALSE,HS,TRUE,1,3,Midwest,employed - at work,not employed,FALSE,non-metropolitan,FALSE,115
20070808072183,2007,49,female,white,7500,FALSE,Did not graduate from HS,FALSE,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,116
20070403071516,2007,55,male,black,20000,FALSE,Did not graduate from HS,TRUE,1,6,West,not in labor force,"NA",FALSE,metropolitan,FALSE,117
20070908072423,2007,32,female,white,60000,TRUE,Bachelors,TRUE,1,2,South,employed - at work,employed,FALSE,non-metropolitan,FALSE,118
20070101070630,2007,39,female,other,12500,FALSE,Bachelors,FALSE,0,0,West,not in labor force,"NA",FALSE,metropolitan,FALSE,119
20070706072609,2007,34,female,white,25000,FALSE,Bachelors,FALSE,0,0,Midwest,employed - at work,"NA",FALSE,metropolitan,FALSE,120
20070303071908,2007,77,female,white,15000,TRUE,HS,FALSE,0,0,Northeast,not in labor force,not employed,FALSE,non-metropolitan,FALSE,121
20070504071425,2007,41,male,white,60000,TRUE,HS,TRUE,2,11,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,122
20070504071984,2007,51,female,other,50000,TRUE,Bachelors,FALSE,0,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,123
20071211071872,2007,68,male,white,30000,TRUE,Some college,FALSE,0,0,Northeast,not in labor force,not employed,FALSE,metropolitan,FALSE,124
20070908071920,2007,16,female,black,75000,TRUE,Did not graduate from HS,TRUE,1,16,Midwest,unemployed - looking,"NA",TRUE,metropolitan,FALSE,125
20070606072018,2007,25,male,white,35000,FALSE,Some college,FALSE,0,0,Northeast,employed - at work,"NA",FALSE,metropolitan,FALSE,126
20070706071266,2007,65,female,black,25000,FALSE,HS,FALSE,0,0,Midwest,unemployed - looking,"NA",FALSE,metropolitan,FALSE,127
20070707071109,2007,58,female,white,150000,TRUE,Some college,TRUE,1,5,Midwest,unemployed - looking,employed,FALSE,metropolitan,FALSE,128
20071211072436,2007,37,male,white,60000,TRUE,HS,TRUE,2,2,West,employed - at work,not employed,FALSE,metropolitan,FALSE,129
20070403071330,2007,64,female,white,100000,TRUE,Bachelors,FALSE,0,0,Northeast,not in labor force,employed,FALSE,metropolitan,FALSE,130
20071010072248,2007,76,female,white,10000,FALSE,HS,FALSE,0,0,West,not in labor force,"NA",FALSE,metropolitan,FALSE,131
20070707072668,2007,33,female,black,35000,FALSE,Some college,TRUE,1,1,South,employed - at work,"NA",FALSE,metropolitan,FALSE,132
20071109071045,2007,64,male,white,100000,TRUE,Doctoral,FALSE,0,0,West,employed - at work,employed,FALSE,metropolitan,FALSE,133
20070302070791,2007,17,female,white,100000,TRUE,Did not graduate from HS,TRUE,2,15,West,not in labor force,"NA",TRUE,metropolitan,FALSE,134
20071008072614,2007,74,male,black,5000,FALSE,HS,FALSE,0,0,West,not in labor force,"NA",FALSE,metropolitan,FALSE,135
20071110072204,2007,59,female,black,20000,TRUE,HS,FALSE,0,0,South,not in labor force,not employed,FALSE,metropolitan,FALSE,136
20071009071194,2007,35,female,white,40000,TRUE,HS,TRUE,3,4,Midwest,employed - at work,employed,FALSE,non-metropolitan,FALSE,137
20070101071691,2007,37,male,white,150000,TRUE,HS,TRUE,2,10,Northeast,employed - at work,employed,FALSE,metropolitan,FALSE,138
20070111061259,2007,44,male,white,75000,TRUE,HS,TRUE,2,15,South,employed - at work,employed,FALSE,metropolitan,FALSE,139
20070807071306,2007,27,male,white,30000,FALSE,Bachelors,FALSE,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,140
20070909070066,2007,19,male,black,75000,FALSE,Some college,TRUE,1,16,South,employed - at work,"NA",FALSE,metropolitan,FALSE,141
20070908071527,2007,23,female,white,30000,FALSE,Some college,TRUE,1,4,Midwest,employed - at work,"NA",FALSE,metropolitan,FALSE,142
20070403070696,2007,16,male,other,150000,TRUE,Did not graduate from HS,TRUE,2,16,West,not in labor force,"NA",TRUE,metropolitan,FALSE,143
20070302071229,2007,57,female,white,30000,FALSE,Some college,FALSE,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,144
20070101071368,2007,39,male,white,60000,TRUE,Masters,TRUE,2,0,Midwest,unemployed - looking,employed,FALSE,metropolitan,FALSE,145
20070909072268,2007,85,male,white,30000,TRUE,Bachelors,FALSE,0,0,West,not in labor force,not employed,FALSE,metropolitan,FALSE,146
20070302070558,2007,20,male,white,50000,TRUE,Some college,TRUE,1,16,West,unemployed - looking,"NA",TRUE,metropolitan,FALSE,147
20070908070972,2007,29,male,white,12500,TRUE,Did not graduate from HS,FALSE,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,148
20070606070874,2007,70,female,white,40000,TRUE,HS,FALSE,0,0,Northeast,not in labor force,not employed,FALSE,metropolitan,FALSE,149
20070303071674,2007,63,female,white,40000,TRUE,HS,FALSE,0,0,Northeast,employed - at work,employed,FALSE,metropolitan,FALSE,150
20070302072399,2007,37,female,white,150000,TRUE,Some college,TRUE,4,2,Midwest,employed - at work,employed,FALSE,non-metropolitan,FALSE,151
20070112061943,2007,53,male,white,100000,TRUE,Masters,TRUE,1,13,Northeast,employed - at work,employed,FALSE,non-metropolitan,FALSE,152
20070504070923,2007,59,female,black,25000,TRUE,HS,TRUE,1,17,South,employed - at work,not employed,FALSE,metropolitan,FALSE,153
20070504071161,2007,47,female,white,40000,TRUE,HS,FALSE,0,0,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,154
20071110071865,2007,45,male,black,40000,FALSE,Some college,FALSE,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,155
20070302071711,2007,47,male,black,50000,FALSE,HS,FALSE,0,0,Northeast,employed - at work,"NA",FALSE,non-metropolitan,FALSE,156
20071110071424,2007,46,male,white,75000,FALSE,Some college,TRUE,2,13,Midwest,employed - at work,employed,TRUE,non-metropolitan,FALSE,157
20070504070960,2007,55,male,white,150000,TRUE,Doctoral,TRUE,1,16,South,employed - at work,not employed,FALSE,metropolitan,FALSE,158
20070605070750,2007,17,male,other,60000,TRUE,Did not graduate from HS,TRUE,2,16,West,unemployed - looking,"NA",TRUE,metropolitan,FALSE,159
20070201071959,2007,32,male,white,30000,TRUE,Did not graduate from HS,TRUE,3,0,Northeast,employed - at work,not employed,FALSE,non-metropolitan,FALSE,160
20071010071243,2007,38,male,white,40000,TRUE,Some college,TRUE,1,3,South,employed - at work,not employed,FALSE,metropolitan,FALSE,161
20070403071062,2007,54,female,white,75000,TRUE,HS,FALSE,0,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,162
20071211071306,2007,17,male,white,150000,TRUE,Did not graduate from HS,TRUE,1,17,Northeast,not in labor force,"NA",TRUE,metropolitan,FALSE,163
20070806070692,2007,80,female,white,60000,FALSE,Some college,FALSE,0,0,West,not in labor force,"NA",FALSE,metropolitan,FALSE,164
20070212060520,2007,44,male,white,150000,TRUE,Masters,TRUE,3,9,South,employed - at work,not employed,FALSE,metropolitan,FALSE,165
20070212062320,2007,25,female,white,10000,TRUE,HS,TRUE,1,0,West,not in labor force,employed,FALSE,metropolitan,FALSE,166
20070504072688,2007,47,female,white,150000,TRUE,Bachelors,TRUE,3,13,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,167
20071110071916,2007,62,female,white,0,FALSE,Bachelors,FALSE,0,0,Northeast,employed - absent,"NA",FALSE,metropolitan,FALSE,168
20070605072431,2007,29,female,white,25000,FALSE,HS,FALSE,0,0,West,employed - at work,"NA",FALSE,metropolitan,FALSE,169
20071009071180,2007,63,male,white,60000,TRUE,HS,FALSE,0,0,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,170
20070706072323,2007,28,female,white,50000,TRUE,Bachelors,FALSE,0,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,171
20070605071961,2007,53,male,white,150000,TRUE,Bachelors,FALSE,0,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,172
20070807071741,2007,21,female,white,10000,FALSE,Some college,FALSE,0,0,Northeast,employed - at work,"NA",FALSE,metropolitan,FALSE,173
20070705070719,2007,31,male,white,100000,TRUE,HS,FALSE,0,0,West,employed - at work,employed,FALSE,metropolitan,FALSE,174
20070201070622,2007,17,female,white,150000,TRUE,Did not graduate from HS,TRUE,2,12,West,not in labor force,"NA",TRUE,metropolitan,FALSE,175
20070404072511,2007,65,female,white,40000,FALSE,Some college,FALSE,0,0,West,not in labor force,"NA",FALSE,metropolitan,FALSE,176
20070403071419,2007,17,female,white,60000,TRUE,Did not graduate from HS,TRUE,1,17,Midwest,not in labor force,"NA",TRUE,metropolitan,FALSE,177
20070605072610,2007,29,male,white,25000,TRUE,Some college,TRUE,1,1,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,178
20070504071741,2007,60,female,black,5000,FALSE,Some college,FALSE,0,0,Northeast,not in labor force,"NA",FALSE,metropolitan,FALSE,179
20071210072218,2007,33,female,asian,100000,TRUE,Bachelors,TRUE,1,3,South,employed - at work,employed,FALSE,metropolitan,FALSE,180
20070403071569,2007,33,female,white,15000,FALSE,HS,TRUE,4,4,Northeast,employed - at work,"NA",FALSE,metropolitan,FALSE,181
20071009071460,2007,26,male,white,75000,TRUE,Bachelors,TRUE,2,1,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,182
20070504070767,2007,30,male,white,5000,TRUE,Bachelors,FALSE,0,0,West,employed - at work,employed,FALSE,metropolitan,FALSE,183
20070402071133,2007,39,female,white,20000,TRUE,Some college,TRUE,2,8,Midwest,employed - at work,employed,FALSE,non-metropolitan,FALSE,184
20071110071198,2007,73,female,white,50000,TRUE,HS,FALSE,0,0,South,not in labor force,not employed,FALSE,metropolitan,FALSE,185
20071008071074,2007,51,female,white,100000,TRUE,HS,FALSE,0,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,186
20070908072065,2007,38,female,white,30000,FALSE,Some college,TRUE,1,11,South,employed - at work,"NA",FALSE,metropolitan,FALSE,187
20070807072094,2007,36,male,white,60000,FALSE,Bachelors,FALSE,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,188
20070201071976,2007,47,female,white,60000,TRUE,HS,TRUE,1,17,Northeast,employed - at work,employed,FALSE,metropolitan,FALSE,189
20070908072465,2007,68,male,white,75000,TRUE,Bachelors,FALSE,0,0,Midwest,employed - absent,not employed,FALSE,metropolitan,FALSE,190
20071211072180,2007,41,male,white,150000,TRUE,Bachelors,TRUE,3,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,191
20070404071196,2007,35,male,white,100000,TRUE,Bachelors,TRUE,3,1,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,192
20070201071351,2007,26,female,white,15000,FALSE,Some college,TRUE,2,2,Midwest,employed - at work,"NA",FALSE,metropolitan,FALSE,193
20071009070700,2007,63,female,white,35000,FALSE,Some college,FALSE,0,0,West,employed - at work,"NA",FALSE,metropolitan,FALSE,194
20070111061634,2007,46,male,white,20000,FALSE,HS,FALSE,0,0,Northeast,unemployed - on layoff,"NA",TRUE,metropolitan,FALSE,195
20070201070104,2007,42,male,black,12500,FALSE,HS,FALSE,0,0,South,unemployed - on layoff,"NA",FALSE,metropolitan,FALSE,196
20070605072383,2007,66,female,white,25000,FALSE,Some college,FALSE,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,197
20070504072614,2007,69,female,white,20000,TRUE,Did not graduate from HS,FALSE,0,0,Midwest,not in labor force,not employed,FALSE,metropolitan,FALSE,198
20070112061976,2007,64,male,white,30000,FALSE,HS,FALSE,0,0,Northeast,not in labor force,employed,FALSE,metropolitan,FALSE,199
20070807071302,2007,56,female,white,75000,TRUE,Some college,FALSE,0,0,South,not in labor force,employed,FALSE,metropolitan,FALSE,200
20070403071797,2007,39,female,white,35000,FALSE,HS,TRUE,1,9,Midwest,employed - at work,"NA",FALSE,metropolitan,FALSE,201
20070403071681,2007,43,male,white,25000,TRUE,HS,TRUE,2,2,Northeast,unemployed - on layoff,employed,FALSE,non-metropolitan,FALSE,202
